PL_Code,Description,Inventory_Action,Normalized_Inventory_Value,Movement_Status,Source_Universe,Inventory_Value
567921640016,DISPLAY CARD  SUITABLE  FOR SIRVEEN MAKE RTU,Dispose,0.0,Dead Stock,Operational,0.0
567921650010,ANALOG SINGLE MODEM (EXTERNAL)  SUITABLE  FOR SIRVEEN MAKE RTU,Dispose,0.0,Dead Stock,Operational,0.0
567921660015,BATTERY CHARGER (WITH OUT BATTERIES)  SUITABLE  FOR SIRVEEN MAKE RTU,Dispose,0.0,Dead Stock,Operational,0.0
567921850011,DISPLAY CARD SUITABLE  FOR EFFTRONICS MAKE DATALOGGERS,Rationalize,231940.8,Slow Moving,Operational,231940.8
567921850011,DISPLAY CARD SUITABLE  FOR EFFTRONICS MAKE DATALOGGERS,Dispose,144550.0,Dead Stock,Operational,144550.0
567921890021,MODIFIED POINT TEST GAUGE,Dispose,0.0,Dead Stock,Operational,0.0
567921890021,MODIFIED POINT TEST GAUGE,Dispose,0.0,Dead Stock,Operational,0.0
567921890021,MODIFIED POINT TEST GAUGE,Dispose,0.0,Dead Stock,Operational,0.0
567922040021,Galvanized Ground Connections for IRS Point Machine 143mm,Retain,99040.0,Active,Operational,99040.0
567922110011,"24-32V/5Amp DC-DC converter for IPS (Supply to be made inset, each set consists of 6 Nos ....",Dispose,0.0,Dead Stock,Operational,0.0
567922110011,"24-32V/5Amp DC-DC converter for IPS (Supply to be made inset, each set consists of 6 Nos ....",Dispose,0.0,Dead Stock,Operational,0.0
567922110011,"24-32V/5Amp DC-DC converter for IPS (Supply to be made inset, each set consists of 6 Nos ....",Rationalize,0.0,Slow Moving,Operational,0.0
567922110011,"24-32V/5Amp DC-DC converter for IPS (Supply to be made inset, each set consists of 6 Nos ....",Retain,0.0,Active,Operational,0.0
567922110011,"24-32V/5Amp DC-DC converter for IPS (Supply to be made inset, each set consists of 6 Nos ....",Retain,0.0,Active,Operational,0.0
567922110023,MINI DCDP 24-32/5A SUITABLE FOR AMARARAJA MAKE IPS,Dispose,0.0,Dead Stock,Operational,0.0
567922210017,LCGATE BOOM LOCKING SET,Dispose,0.0,Dead Stock,Operational,0.0
567922320017,RELAY QNNA1 6F /2B,Rationalize,149518.98,Slow Moving,Operational,149518.98
567922610019,steel wire rope,Retain,0.0,Active,Operational,0.0
567923070010,BATTRY MONITERING UNIT,Rationalize,0.0,Slow Moving,Operational,0.0
567923430025,GROUND CONNECTION FOR 220 MM STROKE POINT MACHINE 1 IN 12,Rationalize,0.0,Slow Moving,Operational,0.0
567924140031,FIRE ALARM CONTROL PANEL SPARE CARD -TRUE SAFE,Rationalize,224000.0,Slow Moving,Operational,224000.0
567924530015,ANU VIDYUT MAKE EARTH LEAKGE  DETECTOR  CHANNEL MODULE,Retain,185755.6,Active,Operational,185755.6
567924550014,ANUVIDYUT MAKE  EARTH LEAKAGE DETECTOR   MAIN MODULE,Retain,166923.06,Active,Operational,166923.06
567925230027,Electrically Operated Lifting Barrier 24 V DC Set ( One Set consist of Pedestal driving an....,Retain,2883514.8,Active,Operational,2883514.8
567925330034,Galvanized Ground connection 220mm 1 in 12 (With Hot dip Galvanizing),Retain,1767565.76,Active,Operational,1767565.76
567925340039,Galvanized Ground connection 220mm 1 in 8.5 (With Hot dip Galvanizing),Retain,0.0,Active,Operational,0.0
567925340052,Ground connection 220mm 1 in 8.5,Rationalize,0.0,Slow Moving,Operational,0.0
567925340076,Ground connection for 220mm 1 in 8.5 (Non-Galvanized),Retain,0.0,Active,Operational,0.0
567925360014,Insulating Components for Ground connection 143 mm,Retain,0.0,Active,Operational,0.0
567925360026,Insulating Components for Ground connection 143 mm,Retain,0.0,Active,Operational,0.0
567925370019,Insulating Components for Ground connection 220 mm,Retain,35040.0,Active,Operational,35040.0
567925370032,Ground Connection For  Point Machine 220 mm stroke 1 in 8.5,Retain,115899.0,Active,Operational,115899.0
567925630017,Capacity Enhancement of existing HBL make IPS with additional modules to cater additional ....,Rationalize,381867.2,Slow Moving,Operational,381867.2
567926720038,ANU VIDYUT MAKE ELD  METER MODULE,Retain,207414.5,Active,Operational,207414.5
567927530026,POINT SWITCH DETECTION (PSD) DEVICE,Rationalize,0.0,Slow Moving,Operational,0.0
567927570024,TWS (220MM) 3 Point Safety Nut (SS-304) Ver.4,Retain,0.0,Active,Operational,0.0
567927800029,MINI DCDP CABINET (SUITABLE FOR AMARARAJA ),Retain,2647346.0,Active,Operational,2647346.0
569000010311,Reset Box for HASSDAC,Retain,515070.0,Active,Operational,515070.0
569000130018,RKT DRUM,Dispose,0.0,Dead Stock,Operational,0.0
569001060395,AVR,Dispose,0.0,Dead Stock,Operational,0.0
569001120010,Earth Electrode Copper 3M Long 17MM Dia For (197 Special Earth),Rationalize,128000.0,Slow Moving,Operational,128000.0
569001120112,Special earth and bonding system as per RDSO specification RDSO/SPN/197/2008 or latest.,Retain,0.0,Active,Operational,0.0
569001120124,Special earth and bonding system as per RDSO specification RDSO/SPN/197/2008 or latest.  ....,Retain,717948.0,Active,Operational,717948.0
569001120136,Special earth and bonding system for SURYA ELECTRONICS IPIS WORK AT GI & CGL STN,Rationalize,500000.0,Slow Moving,Operational,500000.0
569001120203,SCH B-18 Special earth (TRUE POWER LTD) and bonding system as per RDSO specification RDSO....,Retain,264320.0,Active,Operational,264320.0
569001130014,Copper Strip 150X25/6MM( SEEB ),Rationalize,8775.0,Slow Moving,Operational,8775.0
569001140019,COPPER STRIP 200X25X6MM ( SEEB),Rationalize,0.0,Slow Moving,Operational,0.0
569001150013,Copper Stripe 300X25X6MM ( MEEB ),Rationalize,8000.0,Slow Moving,Operational,8000.0
569001160018,EARTH ENHANCING COMPOUND (10KG BAG ) ONE NUMBER= 10KG Bags,Retain,0.0,Active,Operational,0.0
569001170012,CURRENT REGULATOR (CR),Dispose,0.0,Dead Stock,Operational,0.0
569001190084,Sealing Wire,Retain,435.79,Active,Operational,435.79
569001750016,CLS ladder various (R),Dispose,200.0,Dead Stock,Operational,200.0
569001780227,DC DC Converter 24-40 VOLT/5Amp As Per RDSO SPECIFICATION No. RDSO/SPN/165/2012 OR LATEST ....,Dispose,0.0,Dead Stock,Operational,0.0
569001940012,Panel push button assembly suitable for 54 X 34 mm Dominos Red color for MN Signal,Rationalize,33978.0,Slow Moving,Operational,33978.0
569002490014,DC DC CONVERTER 24 V / 24-32 V /5 A,Rationalize,252000.0,Slow Moving,Operational,252000.0
569002490324,IPS Spare  DC DC CONVERTER 24-32 V /5 A  as per RDSO Spec No. RDSO/SPN/165/2012,Dispose,134250.0,Dead Stock,Operational,134250.0
569002490336,DC DC CONVERTER 24-32 V /10 A SITABLE FOR  AMARA RAJA  MAKE,Dispose,0.0,Dead Stock,Operational,0.0
569002490397,DC DC CONVERTER 12-28 V /5A SUITABLE FOR AMARA RAJA MAKE,Dispose,236000.0,Dead Stock,Operational,236000.0
569002490889,DC DC CONVERTOR 24/40/10A-STATCON,Rationalize,615955.54,Slow Moving,Operational,615955.54
569002491020,DC-DC CONVERTER  24-40V/5A(MAKE-STATCON),Retain,0.0,Active,Operational,0.0
569002491493,DC DC CONVERTOR 24-40V/10A - STATCON MAKE,Rationalize,126791.0,Slow Moving,Operational,126791.0
569002491493,DC DC CONVERTOR 24-40V/10A - STATCON MAKE,Retain,662829.6,Active,Operational,662829.6
569002491870,DC- DC converter 110V DC 24-32v/5A (HBL Make),Retain,123900.0,Active,Operational,123900.0
569002560016,Earth pipe GI 50mm,Dispose,3240.0,Dead Stock,Operational,3240.0
569002650017,DATALOGGER GSM/GPRS MODEM &ADAPTOR CARD 4G,Dispose,0.0,Dead Stock,Operational,0.0
569002650017,DATALOGGER GSM/GPRS MODEM &ADAPTOR CARD 4G,Dispose,0.0,Dead Stock,Operational,0.0
569002650017,DATALOGGER GSM/GPRS MODEM &ADAPTOR CARD 4G,Dispose,0.0,Dead Stock,Operational,0.0
569002650042,WIRELESS ROUTER DLINK DIR 615,Dispose,0.0,Dead Stock,Operational,0.0
569002660011,DATALOGGER DUAL E1 EXTENDOR CYGNUS,Dispose,35400.0,Dead Stock,Operational,35400.0
569003010012,FIRE ALARM SOUNDER CUM STROBE Miscellaneous.,Dispose,30000.0,Dead Stock,Operational,30000.0
569003010012,FIRE ALARM SOUNDER CUM STROBE 24V,Dispose,40000.0,Dead Stock,Operational,40000.0
569003010085,FIRE ALARM NETWORKABLE SINGLE LOOP ADDRESSABLE FIRE ALARM CONTROL PANEL AS PER RDSO/SPN/21....,Dispose,0.0,Dead Stock,Operational,0.0
569003010085,FIRE ALARM NETWORKABLE SINGLE LOOP ADDRESSABLE FIRE ALARM CONTROL PANEL AS PER RDSO/SPN/21....,Dispose,0.0,Dead Stock,Operational,0.0
569003010127,(Sch-A-3)Fire Alarm Analogue Addressable and Resetable Manual Call Point as per RDSO/SPN/2....,Dispose,8000.0,Dead Stock,Operational,8000.0
569003010218,Addressable and Resettable Manual Call Point with integrated short circuit isolator as pe....,Dispose,0.0,Dead Stock,Operational,0.0
569003010693,FAULT ISOLATOR DETECTOR BASE,Dispose,44000.0,Dead Stock,Operational,44000.0
569003020017,FIRE ALARM MANUAL CALL POINT Miscellaneous.,Rationalize,3820.0,Slow Moving,Operational,3820.0
569003020017,FIRE ALARM ANALOGUE ADDRESSABLE MANUAL CALL POINT,Dispose,0.0,Dead Stock,Operational,0.0
569003030011,FIRE ALARM CABLE 2 X 1.5 SQMM UNARMOURED,Rationalize,105952.0,Slow Moving,Operational,105952.0
569003030023,FIRE ALARM FIRE SURVIVAL INTEGRITY CABLE 2 X 1.5 SQMM UNARMOURED AS PER RDSO/SPN/217/2018....,Dispose,9947.0,Dead Stock,Operational,9947.0
569003030035,FIRE ALARM FIRE SURVIVAL INTERGRITY CABLE 2CX1.5SQMM ARMORED AS PER RDSO/SPN/217/2018 VER ....,Dispose,158592.0,Dead Stock,Operational,158592.0
569003030126,Unarmoured Fire Survival Circuit Integrity Cable 2 X 1.5 Sq.mm As Per RDSO/SPN/217/2021-VE....,Dispose,0.0,Dead Stock,Operational,0.0
569003030126,Unarmoured Fire Survival Circuit Integrity Cable 2 X 1.5 Sq.mm As Per RDSO/SPN/217/2021-VE....,Rationalize,30413.0,Slow Moving,Operational,30413.0
569003030140,FIRE ALARM CABLE 2 X 1.5 SQMM UNARMOURED cable,Rationalize,0.0,Slow Moving,Operational,0.0
569003030448,CABLE 2CX1.5 SQ.MM UNARMOURED,Dispose,0.0,Dead Stock,Operational,0.0
569003030540,FIRE ALARM CABLE 2 X 1.5 SQMM UNARMOURED Cable,Rationalize,0.0,Slow Moving,Operational,0.0
569003030552,FIRE ALARM CABLE 2 X 1.5 SQMM UNARMOURED Cable,Rationalize,86064.0,Slow Moving,Operational,86064.0
569003030941,FIRE ALARM CONTROL PANEL WITH DISPLAY -TRUE SAFE,Rationalize,0.0,Slow Moving,Operational,0.0
569003040016,GATE BELL HOOD WITH OUT BELL,Dispose,0.0,Dead Stock,Operational,0.0
569003050010,GATE BELL 'T' CONNECTOR Miscellaneous.,Dispose,350.0,Dead Stock,Operational,350.0
569003070010,CALLING ON LEGEND BOARD Miscellaneous.,Dispose,0.0,Dead Stock,Operational,0.0
569003080014,POWER SUPPLY CARD FOR HBL MAKE DATA LOGGER RELEASED Miscellaneous.,Dispose,0.0,Dead Stock,Operational,0.0
569003160010,ILLUMINATED DAIGRAM BOARD,Rationalize,800.0,Slow Moving,Operational,800.0
569003170015,UAC DC DC CONVERTOR (RELEASED),Rationalize,0.0,Slow Moving,Operational,0.0
569003180010,UNIVARSAL AXLE COUNTER EJB  RELEASED,Rationalize,0.0,Slow Moving,Operational,0.0
569003190014,TERMINAL 50 WAY  RELEASED,Dispose,0.0,Dead Stock,Operational,0.0
569003190026,TERMINAL 50 WAY  RELEASED,Dispose,0.0,Dead Stock,Operational,0.0
569003260016,POINT ROD 1 1/4 DIA 18' (FEET LENGTH),Dispose,20000.0,Dead Stock,Operational,20000.0
569003260030,POINT ROD 16 feet,Dispose,0.0,Dead Stock,Operational,0.0
569003500015,FIRE ALARM ANLOGUE TYPE LHS (LINEAR HEAT SENCING) CABLE Miscellaneous.,Dispose,0.0,Dead Stock,Operational,0.0
569003510010,FIRE ALARM CONTROL MODULE WITH IN BUILT ISOLATOR,Rationalize,13000.0,Slow Moving,Operational,13000.0
569003510021,FIRE ALARM CONTROL MODULE,Dispose,0.0,Dead Stock,Operational,0.0
569003510045,FIRE ALARM CONTROL MODULE WITH BACK BOX AS PER RDSO SPN/217/2018/Ver - 2,Rationalize,107677.0,Slow Moving,Operational,107677.0
569003510057,FIRE ALARM CONTROL MODULE WITH BACKBOX WITH IN BUILT ISOLATOR AS PER RDSO/SPN/217/2018-VER....,Dispose,0.0,Dead Stock,Operational,0.0
569003520014,FIRE ALARM EOL (END OF LINE) RESISTOR,Dispose,7000.0,Dead Stock,Operational,7000.0
569003520038,FIRE ALARM EOL AS PER RDSO/SPN/217/2018/VER - 2,Dispose,0.0,Dead Stock,Operational,0.0
569003530019,FIRE ALARM GSM INTERFACE MODULE FOR INTERFACING CONTROL PANEL,Dispose,0.0,Dead Stock,Operational,0.0
569003530032,FIRE ALARM AUDIO VISUAL ALARM (HOOTER AND STROBE) WITH BACK BOX AS PER RDSO/SPN/217/2018 V....,Dispose,75000.0,Dead Stock,Operational,75000.0
569003530044,FIRE ALARM GSM INTER FACE MODULE FOR INTERFACING CONTROL PANELAS PER RDSO/SPN/217/2018-VER....,Dispose,0.0,Dead Stock,Operational,0.0
569003530068,FIRE ALARM AUDIO VISUAL ALARM (HOOTER AND STROBE) WITH BACK BOX AS PER RDSO/SPN/217/2018 V....,Dispose,241344.0,Dead Stock,Operational,241344.0
569003530068,FIRE ALARM AUDIO VISUAL ALARM (HOOTER AND STROBE) WITH BACK BOX AS PER RDSO/SPN/217/2018 V....,Rationalize,107264.0,Slow Moving,Operational,107264.0
569003540013,FIRE ALARM HEAT AND SMOKE MULTI SENSOR,Rationalize,46128.45,Slow Moving,Operational,46128.45
569003540037,FIRE ALARM  NS-7 (IBS Work),Dispose,0.0,Dead Stock,Operational,0.0
569003540050,FIRE ALARM HEAT AND SMOKE MULTI SENSOR AS PER RDSO /SPN/217/2018,Dispose,0.0,Dead Stock,Operational,0.0
569003550018,FIRE ALARM PROBE TYPE BIMETALIC RESETTABLE TYPE HEAT DETECTOR,Dispose,0.0,Dead Stock,Operational,0.0
569003550031,FIRE ALARM PROBE TYPE BIMETALIC FIXED TEMPERATURE HEAT DETECTOR AS PER RDSO/SPN/217/2018 V....,Dispose,47500.0,Dead Stock,Operational,47500.0
569003560012,FIRE ALARM RELAY MODULE WITH BACK BOX AND ACESSORIES,Rationalize,0.0,Slow Moving,Operational,0.0
569003560048,FIRE ALARM RELAY MODULE WITH BACK BOX AND ACESSORIES AS PER RDSO/SPN/217/2018-VER 2.0,Dispose,0.0,Dead Stock,Operational,0.0
569003560048,FIRE ALARM RELAY MODULE WITH BACK BOX AND ACESSORIES AS PER RDSO/SPN/217/2018-VER 2.0,Dispose,0.0,Dead Stock,Operational,0.0
569003570017,FIRE ALARM UV/IR FLAME DETECTOR,Dispose,0.0,Dead Stock,Operational,0.0
569003570030,FIRE ALARM UV/IR FLAME DETECTOR AS PER RDSO/SPN/217/2018/Ver - 2,Dispose,346500.0,Dead Stock,Operational,346500.0
569003580011,FIRE ALARM ZONE INTERFACE MODULE WITH IN BUILT ISOLATOR,Dispose,0.0,Dead Stock,Operational,0.0
569003580035,FIRE ALARM ZONE INTERFACE MODULE WITH IN BUILT ISOLATOR AS PER RDSO/SPN/217/2018-VER 2,Dispose,0.0,Dead Stock,Operational,0.0
569003590016,FIRE ALARM CABLE 2X1.5 SQMM ARMOURED,Rationalize,36630.0,Slow Moving,Operational,36630.0
569003600010,FIRE ALARM 25MM RED COLOURED PVC PIPE,Rationalize,36406.64,Slow Moving,Operational,36406.64
569003720015,DATALOGGER PRINTER,Dispose,0.0,Dead Stock,Operational,0.0
569003920041,Sealing lead Tablets,Retain,10243.86,Active,Operational,10243.86
569004200027,Wall mountable power distribution panel with 8 Nosx16 Amp MCB?s mounted for VSS/REACH/1/Wo....,Dispose,0.0,Dead Stock,Operational,0.0
569004270017,"DATA LOGGER FAULT ANALYSIS TERMINAL (ASUS Vivo,21.5 FHD, All-in-One Desktop)",Dispose,0.0,Dead Stock,Operational,0.0
569004470407,"Professional Large Format Display, Size 55 INCH .",Retain,52460.0,Active,Operational,52460.0
569004580018,EARTHING COPPER BUS BAR 150 X 25 X6MM-1NO,Rationalize,12750.0,Slow Moving,Operational,12750.0
569004590012,"EARTHINGCOPPER BUS BAR 200 X 25 X6MM-1NO,",Rationalize,3927.28,Slow Moving,Operational,3927.28
569004600017,Earthing Salt,Dispose,9786.0,Dead Stock,Operational,9786.0
569004610011,Earthing Charcoal,Dispose,55274.0,Dead Stock,Operational,55274.0
569004620016,"Earth enhancing compound (JAM PLUS bag) 10Kg,",Dispose,0.0,Dead Stock,Operational,0.0
569004630010,Earthing MS flat 35mm x 6mm,Dispose,454080.0,Dead Stock,Operational,454080.0
569004640015,INSULATION JOINT 52 KG SET,Rationalize,1559.0,Slow Moving,Operational,1559.0
569005060018,Fire alarm TCP/IP Module,Dispose,0.0,Dead Stock,Operational,0.0
569005070012,Fire alarm Monitor Module,Dispose,12400.0,Dead Stock,Operational,12400.0
569005080017,Fire alarm power supply battery 12v 7AH,Dispose,0.0,Dead Stock,Operational,0.0
569005090011,Fire Alarm Linear Heat Interface Module,Dispose,0.0,Dead Stock,Operational,0.0
569005090059,LHS Interface Module with EOL as per  RDSO/SPN/217/2021 Ver 3 or latest.,Dispose,28800.0,Dead Stock,Operational,28800.0
569005090059,LHS Interface Module with EOL as per  RDSO/SPN/217/2021 Ver 3 or latest.,Rationalize,18000.0,Slow Moving,Operational,18000.0
569005100016,Fire Alarm Panel with Loop,Dispose,0.0,Dead Stock,Operational,0.0
569005100028,FIRE ALARM LOOP CARD,Retain,0.0,Active,Operational,0.0
569005110010,Fire alarm GSM Control Panel,Dispose,0.0,Dead Stock,Operational,0.0
569005120015,Fire Alarm Fault Isolator Base Detector,Rationalize,11000.0,Slow Moving,Operational,11000.0
569005120027,FIRE ALARM FAULT ISOLATOR WITH BACK BOX AS PER RDSO/SPN/217/2018-VER 2.0,Dispose,0.0,Dead Stock,Operational,0.0
569005130057,SCH B-35 OFC Jointing Kit Joint enclosure for armoured optical fibre cable for IDDS WORK a....,Retain,0.0,Active,Operational,0.0
569005130082,SCH B-27 24F Optical fibre Cable joint closure conforming to TEC/GR/TX/OJC-002/03/APR-2010....,Retain,9912.0,Active,Operational,9912.0
569005150044,Multipin Power Socket with Switch 5A/15A (6 nos) wired with 2.5 Sq.mm copper multistrand w....,Retain,0.0,Active,Operational,0.0
569005150056,Multi pin power socket with switch 5A/15A (6 nos.) wired with 2.5 Sq.mm copper multistrand....,Rationalize,0.0,Slow Moving,Operational,0.0
569005400012,SUPPLY OF 1:1 VF ISOLATION TRANSFORMERS (470:600),Dispose,0.0,Dead Stock,Operational,0.0
569005400048,2T VF TRANSFORMER OF RATION 470:600 AND 470:1120 OHMS (CYLINDER TYPE),Retain,77880.0,Active,Operational,77880.0
569005430016,Fit and forget lead wire 3mtr length,Retain,4561.6,Active,Operational,4561.6
569005440010,Aluminium boom 9.76 Mtr for Electric lifting barrier,Rationalize,0.0,Slow Moving,Operational,0.0
569005440083,Aluminium Boom  for EOLBG - 9.76 Mtr,Retain,449838.0,Active,Operational,449838.0
569005440125,Spare  EOLB for Heidz make- Friction clutch sub assembly,Retain,0.0,Active,Operational,0.0
569005440137,Spare EOLB for Heidz Make - Crank handle,Retain,0.0,Active,Operational,0.0
569006490045,TW (TEAK WOOD) TABLE WITH TWO DRAWERS 120 X 75 X 70,Dispose,16000.0,Dead Stock,Operational,16000.0
569006500361,CORAL TELECOM Power Supply (PSU) CARD for PABX system,Retain,120000.0,Active,Operational,120000.0
569006770017,Fuse PPTC 6 Amps,Dispose,0.0,Dead Stock,Operational,0.0
569007430019,DIGITAL INSULATION TESTER,Rationalize,12609.48,Slow Moving,Operational,12609.48
569007580017,CABLE UNDER GROUND JELLY FILLED 20 PAIR OF 0.5 MM,Dispose,0.0,Dead Stock,Operational,0.0
569007580017,CABLE UNDER GROUND JELLY FILLED 20 PAIR OF 0.5 MM,Rationalize,41141.88,Slow Moving,Operational,41141.88
569008180011,TRACK LEAD JUNCTION BOX FRP TYPE,Retain,797732.01,Active,Operational,797732.01
569008210015,"DC DC  CONVERTER   INPUT  24 V DC  OUTPUT  75-150 V , 12-24 V, 4-6 V",Rationalize,85538.2,Slow Moving,Operational,85538.2
569008650064,Supply of Power supply Card suitable for M/s Efftronics make Data logger as per Spec:¿IRS:....,Dispose,21999.92,Dead Stock,Operational,21999.92
569008650090,Supply of Digital Interface card suitable for M/s Efftronics make Data logger as per Spec:....,Rationalize,143996.58,Slow Moving,Operational,143996.58
569008650143,Supply of Processor card suitable for Efftronics make RTU as per Spec: IRS:S-99/2006 (Amdt....,Retain,330400.0,Active,Operational,330400.0
569008650180,Supply of Analog scanner Card with controller suitable for Efftronics make RTU as per Spec....,Rationalize,47200.0,Slow Moving,Operational,47200.0
569008650210,Analog Card without controller suitable for Efftronics make RTU,Dispose,236000.0,Dead Stock,Operational,236000.0
569008650234,COMMUNICATION CARD SUITABLE FOR EFFTRONICS MAKE DATALOGGER,Rationalize,210040.0,Slow Moving,Operational,210040.0
569008850016,RESISTANCE  10 W 100 OHMS ( CERAMIC TYPE),Retain,1482.24,Active,Operational,1482.24
569009550016,FIRE ALARM HEAT AND SMOKE MULTI SENSOR as per RDSO/SPN /217 /2021 ver-3 or latest.,Rationalize,105350.0,Slow Moving,Operational,105350.0
569009550016,FIRE ALARM HEAT AND SMOKE MULTI SENSOR as per RDSO/SPN /217 /2018 ver-2 or latest.,Dispose,0.0,Dead Stock,Operational,0.0
569009550016,FIRE ALARM HEAT AND SMOKE MULTI SENSOR as per RDSO/SPN /217 /2018 ver-2 or latest.,Retain,12705.0,Active,Operational,12705.0
569009550016,FIRE ALARM HEAT AND SMOKE MULTI SENSOR as per RDSO/SPN /217 /2018 ver-2 or latest.,Rationalize,65724.0,Slow Moving,Operational,65724.0
569009560010,FIRE ALARM PROBE TYPE BI-METALIC FIXED TEMPERATURE HEAT DETECTOR as per RDSO/SPN /217 /201....,Rationalize,9535.2,Slow Moving,Operational,9535.2
569009570015,FIRE ALARM ASPERATING(AIR SAMPLING) TYPE SMOKE DETECTOR as per RDSO/SPN /217 /2018 ver-2 o....,Rationalize,0.0,Slow Moving,Operational,0.0
569009580010,FIRE ALARM POWER SUPPLY BOARD as per RDSO/SPN /217 /2021 ver-3 or latest.,Rationalize,22159.0,Slow Moving,Operational,22159.0
569009590014,FIRE ALARM MANUAL CALL POINT as per RDSO/SPN /217 /2021 ver-3 or latest.,Rationalize,6235.0,Slow Moving,Operational,6235.0
569009600019,FIRE ALARM ZONE MODULE as per RDSO/SPN /217 /2021 ver-3 or latest.,Rationalize,6235.0,Slow Moving,Operational,6235.0
569009610013,FIRE ALARM POWER DISTRIBUTION PANEL 5A/2AMPS as per RDSO/SPN /217 /2021 ver-3 or latest.,Rationalize,36318.0,Slow Moving,Operational,36318.0
569009620018,FIRE ALARM CONTROL MODULE as per RDSO/SPN /217 /2021 ver-3 or latest.,Rationalize,39726.2,Slow Moving,Operational,39726.2
569009630012,FIRE ALARM GSM INTERFACE MODULE FOR INTERFACING WITH CONTROL PANEL as per RDSO/SPN /217 /2....,Dispose,0.0,Dead Stock,Operational,0.0
569009640017,FIRE ALARM CONDUIT PVC PIPE(25MM 3 MTS LONG),Dispose,0.0,Dead Stock,Operational,0.0
569009650011,FIRE ALARM UV/IR FLAME DETECTOR as per RDSO/SPN /217 /2018 ver-2 or latest.,Rationalize,150947.8,Slow Moving,Operational,150947.8
569009660016,FIRE ALARM RESETTABLE TYPE ANALOGUE LHS CABLE as per RDSO/SPN /217 /2018 ver-2 or latest.,Rationalize,0.0,Slow Moving,Operational,0.0
569009670010,FIRE ALARM ADDRESSABLE/MONITOR MODULE as per RDSO/SPN /217 /2021 ver-3 or latest.,Rationalize,6236.0,Slow Moving,Operational,6236.0
569009680015,FIRE ALARM MOTHER BOARD  as per RDSO/SPN /217 /2021 ver-3 or latest.,Rationalize,62088.67,Slow Moving,Operational,62088.67
569009690010,FIRE ALARM RELAY MODULE WITH BACK BOX as per RDSO/SPN /217 /2018 ver-2 or latest.,Dispose,0.0,Dead Stock,Operational,0.0
569009700014,0144-FIRE ALARM FAULT ISOLATOR WITH BACK BOX as per RDSO/SPN /217 /2018 ver-2 or latest.,Dispose,0.0,Dead Stock,Operational,0.0
569009700014,0144-FIRE ALARM FAULT ISOLATOR WITH BACK BOX as per RDSO/SPN /217 /2018 ver-2 or latest.,Rationalize,29853.0,Slow Moving,Operational,29853.0
569011960019,FIRE ALARM MULTI SENSOR DETECTOR DUAL OPTICAL/THERMAL WITH ROTARIES AND BACK BOXES INCLUDI....,Dispose,0.0,Dead Stock,Operational,0.0
569012500016,FIRE ALARM LOOP CARD as per RDSO/SPN /217 /2021 ver-3 or latest.,Rationalize,376398.0,Slow Moving,Operational,376398.0
569012510010,FIRE ALARM ANALOGUE CONTROLLER FOR LHS CABLE AS PER RDSO/SPN/217/2018 VER.2,Dispose,0.0,Dead Stock,Operational,0.0
569012540014,Miscellaneous.,Dispose,0.0,Dead Stock,Operational,0.0
569013140020,FIT AND FORGET BOND WIRE 2 METER,Rationalize,0.0,Slow Moving,Operational,0.0
569013140044,FIT AND FORGET BOND WIRE 2 METER,Rationalize,0.0,Slow Moving,Operational,0.0
569013780010,RISHABH DIGITAL INSULATION TESTER OF MODEL NO INSU 10 OF RISHABH MAKE,Rationalize,0.0,Slow Moving,Operational,0.0
569014610111,Fire Alarm Power supply Panel,Rationalize,999.0,Slow Moving,Operational,999.0
569015320025,FIT AND FORGET LEAD/BOND WIRE 4 MTRS.,Retain,6499.4,Active,Operational,6499.4
569016060035,"Adjustable Torque Wrench 5-35Nm, 1/4 inch Sq. Drive, Rachet Type",Retain,83997.12,Active,Operational,83997.12
569016380560,HIGH VISIBILITY WARNING GARMENT-SAFETY JACKET,Retain,21000.0,Active,Operational,21000.0
569017990010,IPS DC DC CONTERTER MODULE,Retain,615978.0,Active,Operational,615978.0
569018730019,DIGITAL MULTIMETER,Rationalize,1855.0,Slow Moving,Operational,1855.0
569018870048,VITAL Relay OUTPUT MODULE 50V of Westrace Mark I (VROM 50V) EI System,Retain,638000.0,Active,Operational,638000.0
569018890035,VPIM  Vital Protection Filter Module (VPIM PFM) of Westrace mark-1 EI system,Retain,109120.72,Active,Operational,109120.72
569018900041,VROM PROTECTION FILTER MODULE (VROM PFM) of Westrace Mark-I EI System,Retain,86000.0,Active,Operational,86000.0
569019600016,Wired DCDP panel suitable for M/s Amaraja make IPS system confirming to RDSO spec no: RDSO....,Dispose,0.0,Dead Stock,Operational,0.0
569019660013,DEFLECTOR PLATE CEL,Retain,195000.0,Active,Operational,195000.0
569019660037,DEFLECTOR PLATE CEL,Retain,220000.0,Active,Operational,220000.0
569019730477,"HDPE pipes permanently solid lubricated (33mm inner dia, 40mm outer dia)",Retain,67870.0,Active,Operational,67870.0
569019731240,"permanently solid lubricated HDPE pipes 33mm inner dia, 40mm outer dia for LUS work at 16 ....",Rationalize,0.0,Slow Moving,Operational,0.0
569019732036,Double Walled Corrugated (DWC) Pipe for Utility shifting  work by SRI SRINIVASA,Rationalize,169200.0,Slow Moving,Operational,169200.0
569019732760,Double Walled Corrugated (DWC) Pipe for FOB work by SRI SRINIVASA,Rationalize,43200.0,Slow Moving,Operational,43200.0
