PL_Code,Description,Current_Stock,Unit,Unit_Cost,Inventory_Value,Last_Receipt_Date,Last_Issue_Date,Days_Since_Movement,Inventory_Aging_Class,Movement_Status,Inventory_Value_Band,Depot,Operational_ABC,Inventory_Domain,Business_Unit,Division,Snapshot_Date,Pipeline_Version
54253561,KEY LOCK HAND PLUNGER TYPE COMPLETE WITH KEY LOCKS TOWARDS 1 TO 8 TO DRAWING SA 3149/M ALT....,6.0,Nos.,6869.22,41215.32,22-09-2025,15-04-2023,258,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
54360031,LAMP 110V-75W-2PIN TYPE BC TO IS 418/1963,0.0,Nos.,11.98,0.0,22-09-2021,25-01-2025,498,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
549008310046,DATA CONCENTRATOR  .,3.0,Nos.,94095.0,282285.0,11-10-2022,12-09-2025,268,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
551102170026,LIMIT SWITCH,130.0,Nos.,414.18,53843.4,12-08-2025,22-05-2026,16,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
555300600057,Thumb Switch (THREE POSITION) FOR EOLBG OPERATING PANEL,25.0,Nos.,5388.0,134700.0,31-10-2025,23-12-2025,166,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56010011,BLOCK INSTT DOUBLE LINE (SGE),0.0,Nos.,128458.0,0.0,22-10-2022,08-04-2024,790,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
560100160018,Circular Contact for SGE DLBI,3.0,Nos.,145.0,435.0,19-07-2024,06-09-2025,274,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
560200220037,Diado type FM Single Line Tokenless Block Instrument (WITHOUT RELAYS),0.0,Nos.,242300.0,0.0,28-06-2024,07-05-2025,396,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
560200680012,Block Instruments?Single Line.-UFSBI,2.0,Nos.,868696.0,1737392.0,05-07-2024,21-08-2025,290,Slow Moving,Slow Moving,Rs 10 Lakh - 1 Crore,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56020790,"- DYNAMIC HANDSET FOR BLOCK INSTRUMENT AS PER SPECIFICATION No.S&T/S.033 OF S&T WOTKSHOPS,....",24.0,Set,3002.62,72062.88,29-10-2025,13-04-2026,55,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56060002,"NYLON INSULATED RAILJOINT 52 KG TO SPECIFICATION IRS: S-40/84, DRAWING NO.SA-22101 (ALT-6)....",0.0,Set,300.0,0.0,13-01-2021,23-09-2024,622,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539816680019,RECEIVER 2700 HZ (DIODO INSTRUMENT),0.0,Nos.,20359.51,0.0,18-10-2024,14-10-2025,236,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539816690013,TRANSMITTER 2700 HZ (DIODO INSTRUMENT),5.0,Nos.,19255.1,96275.51,18-10-2024,14-10-2025,236,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539816700018,TRANSFORMER RECTIFIER 110V/24/2A,0.0,Nos.,11151.0,0.0,02-02-2024,01-07-2025,341,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539816710012,TRANSFORMER 110/110/1 KVA,2.0,Nos.,7080.0,14160.0,24-03-2021,27-04-2024,771,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539816720017,CLS 3 ASPECT,0.0,Nos.,38514.8,0.0,29-03-2023,22-12-2023,898,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539816730011,GROUND CONNECTION ROD FOR IRS POINT MACHINE,0.0,Set,13670.0,0.0,06-08-2021,12-10-2021,1699,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539816740016,INVERTER 24DC/110VA/500VA,2.0,Nos.,34189.32,68378.64,30-08-2025,10-03-2026,89,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539816750010,TRACK LEAD JUNCTION BOX WITH ANGLE,15.0,Nos.,1569.0,23535.0,18-11-2025,30-05-2026,8,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539816760015,WIRE PVC 7/1.4MM DIA 100 METRE LENGTH,0.0,Nos.,9644.4,0.0,24-03-2021,12-12-2024,542,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539817400018,PPTC FUSE 2 Amps,8900.0,Nos.,4.01,35706.8,07-04-2026,19-05-2026,19,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539818310013,DYNAMIC HANDSET,2.0,Nos.,2968.39,5936.77,10-01-2024,10-07-2025,332,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539818320018,RUBBER BEADING,1011.0,MTR,53.04,53624.45,20-01-2025,05-02-2025,487,Very Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539818390010,DIGITAL VOICE ANNOUNCIATOR AMPLIFIER,0.0,Nos.,1500.0,0.0,31-03-2021,23-11-2023,927,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539818400014,DIGITAL VOICE ANNOUNCIATOR DRIVER UNIT,0.0,Nos.,1500.0,0.0,31-03-2021,10-06-2023,1093,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539818410019,DIGITAL VOICE ANNOUNCIATOR HORN,0.0,Nos.,1000.0,0.0,31-03-2021,29-05-2023,1105,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539818770012,RKT,139.0,Nos.,11327.4,1574507.91,13-03-2026,05-06-2026,2,Active,Active,Rs 10 Lakh - 1 Crore,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539819560013,SPD CLASS 'C' 110V AC,0.0,Set,3233.0,0.0,05-04-2021,23-11-2023,927,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539819570018,SPD CLASS 'C' 110V DC,1.0,Set,2754.28,2754.28,08-03-2023,23-11-2023,927,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539819580012,SPD CLASS 'C' 24V DC,19.0,Set,2348.2,44615.8,25-01-2025,03-03-2026,96,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539819590017,RESISTANCE 100 OHM 10 WATTS,40.0,Nos.,10.03,401.2,05-04-2021,24-02-2025,468,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539819600011,WIRE COIL 3/0.75 (3/20),98.0,Nos.,1836.33,179960.05,10-03-2026,05-06-2026,2,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539819620010,TRACK FEED RESISTANCE 0-15 OHMS,0.0,Nos.,322.46,0.0,14-03-2022,21-06-2024,716,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539819630015,SPD CLASS 'B&C' 230V AC,5.0,Set,6608.0,33040.0,30-11-2022,17-03-2026,82,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539820810017,CABLE PVC 3C X 10 SQMM ALUMINIUM,0.0,MTR,141.6,0.0,06-03-2024,06-11-2025,213,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539820820011,CABLE 30C X 1.5 SQMM COPPER,0.0,MTR,619.49,0.0,05-02-2026,08-04-2026,60,Active,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539820830016,HEATING ELEMENT,0.0,Nos.,238.0,0.0,26-06-2023,30-01-2026,128,Monitor,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539820840010,CABLE PVC 6 QUAD,0.0,MTR,258.42,0.0,12-04-2021,03-06-2022,1465,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539821890010,CRANK HANDLE FOR IRS POINT MACHINE,6.0,Nos.,329.15,1974.9,05-03-2026,13-03-2026,86,Active,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539821900014,PANEL KNOBS,57.0,Nos.,418.0,23826.0,10-09-2025,18-05-2026,20,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539821910019,L BRACKET INSULATION,500.0,Set,115.9,57948.0,06-11-2025,06-02-2026,121,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539821920013,CTB MS,0.0,Nos.,873.6,0.0,21-09-2023,12-07-2024,695,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539822940019,FIXING PLATE FOR CH,10.0,Nos.,132.0,1320.0,27-04-2021,12-03-2026,87,Active,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539822950013,GROUND CONNECTION FOR IRS POINT MACHINE (GALVANISED),54.0,Set,20709.5,1118312.89,22-04-2026,06-05-2026,32,Active,Active,Rs 10 Lakh - 1 Crore,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823010012,PANEL FOR INTERLOCKING FOR LC,0.0,Nos.,82365.0,0.0,27-09-2025,24-01-2026,134,Monitor,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823140011,RELAY QNA1 K 1000 OHMS,0.0,Nos.,12381.7,0.0,09-07-2025,29-04-2026,39,Active,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823150016,TRANSFORMER 110V AC / 110 V AC / 500 VA,4.0,Nos.,4678.7,18714.8,27-04-2021,27-04-2024,771,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823160010,VOLTAGE STABILIZER 1 KVA,1.0,Nos.,17600.0,17600.0,27-04-2021,05-05-2023,1129,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823170015,RESET BOX CEL MAKE,0.0,Nos.,44250.0,0.0,27-04-2021,26-05-2021,1838,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823380010,INSULATION FOR SPILIT STRECHER BAR,915.0,Set,54.2,49593.0,10-03-2026,08-04-2026,60,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823770018,TWO ASPECT MAIN LED SIGNAL,0.0,Set,18762.0,0.0,28-04-2021,17-08-2021,1755,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823780012,THREE ASPECT MAIN LED SIGNAL,0.0,Set,27533.0,0.0,28-04-2021,17-08-2021,1755,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823790017,EMERGENCY PANEL,2.0,Nos.,365205.0,730410.0,28-04-2021,,1866,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823821270,SMs SLIDE 8 WAY,0.0,Nos.,1200.0,0.0,08-10-2025,08-10-2025,242,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823821282,SMs SLIDE 16 WAY,0.0,Nos.,2400.0,0.0,08-10-2025,08-10-2025,242,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823821294,SMs SLIDE 12 WAY,0.0,Nos.,1200.0,0.0,08-10-2025,08-10-2025,242,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824790013,BATTERY POWER PACK 230/12/7AH,4.0,Nos.,2773.0,11092.0,08-09-2021,21-12-2024,533,Very Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824800018,CABLE PVC 12C X 1.5 SQMM COPPER,0.0,MTR,296.16,0.0,20-01-2026,13-04-2026,55,Active,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824810012,CABLE 24C X 1.5 SQMM COPPER,0.0,MTR,583.37,0.0,13-05-2026,13-05-2026,25,Active,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824820017,PPTC FUSE 3 AMPS,25.0,Nos.,11.55,288.75,01-05-2021,19-11-2022,1296,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824830011,PPTC FUSE 1.10 AMPS,1400.0,Nos.,10.0,14000.0,15-12-2021,29-08-2025,282,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824850010,IPS BATTERY CHARGER MONITOR SMS ALERT,7.0,Nos.,13967.0,97769.0,01-05-2021,13-06-2022,1455,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824860015,IPS POWER SUPPLY FOR LC GATE,0.0,Set,899739.97,0.0,26-08-2024,29-08-2024,647,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824870010,CABLE 10 PAIR,0.0,MTR,109.0,0.0,01-05-2021,04-10-2023,977,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824880014,LED CURRENT REGULATOR WITH FUSE BLOCK,0.0,Nos.,4050.0,0.0,01-05-2021,22-02-2025,470,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824890019,MAINTENANCE FREE EARTH,0.0,Nos.,34800.0,0.0,28-03-2025,28-03-2025,436,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824900013,RELAY RACK SIEMENS,0.0,Nos.,22880.0,0.0,16-02-2026,25-03-2026,74,Active,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824910018,RELAY RACK TO HOLD 100 RELAYS,0.0,Nos.,22880.0,0.0,01-05-2021,19-03-2022,1541,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824920012,TRANSFORMER RECTIFIER TO CHARGE 1 TO 3-4 CELL CAPACITY TJ (TFBC),25.0,Nos.,10891.19,272279.7,27-09-2025,17-04-2026,51,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824930017,TRANSFORMER ISOLATION,0.0,Nos.,2895.77,0.0,06-02-2024,06-03-2025,458,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824970015,ELECTRONIC PUSH BUTTON TELEPHONE,0.0,Nos.,350.0,0.0,01-05-2021,18-03-2022,1542,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824990014,LED RED WITH CURRENT REGULATOR,0.0,Nos.,7566.0,0.0,01-05-2021,13-07-2021,1790,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
185100110017,PVC PIPE 25MM DIA EACH 3METERS LENGTH,0.0,MTR,24.16,0.0,31-08-2024,21-09-2024,624,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
40070013,CABLE PVC COPPER 3/.7MMBLAC,0.0,MTR,28.0,0.0,27-04-2022,27-06-2023,1076,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
40070980,"PVC INSULATED,4CORE, 25 SQ.mm PVC SHEATHED, UNARMOURED FLEXIBLE COPPER CABLE (354/0.3mm) T....",0.0,MTR,677.0,0.0,13-04-2021,10-01-2024,879,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
40981381,WIRE PVC COPPER 16/.2MMBLAC,100.0,MTR,7.47,746.5,04-04-2024,30-04-2025,403,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
439007570011,Handheld Digital Infrared Thermometer Single-point laser Class II,13.0,Nos.,2397.0,31161.0,01-03-2023,16-09-2023,995,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
439099346297,Analogue Addressable Multi Sensor Detector(FIRE ALARM-TRUE SAFE),0.0,Nos.,9860.0,0.0,20-08-2024,13-03-2026,86,Active,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
45174404,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FR....,0.0,Nos.,197.34,0.0,08-05-2021,09-01-2023,1245,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
45174416,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FRO....,121.0,Set,61.99,7500.31,21-02-2026,13-04-2026,55,Active,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
47200054,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,0.0,Nos.,9972.06,0.0,03-09-2021,28-03-2024,801,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
47200250,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,1.0,Nos.,7947.07,7947.07,21-12-2024,06-06-2026,1,Active,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
480800010041,BATTERY CHARGER MONITERING SYSTEM,0.0,Nos.,2050.0,0.0,23-05-2026,25-05-2026,13,Active,Active,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
501000183603,12V 7AH BATTERY,1.0,Nos.,739.0,739.0,24-04-2024,05-09-2025,275,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
501026750021,Mother Board Card (Puncom),0.0,Nos.,3000.0,0.0,27-01-2024,01-07-2025,341,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
50232319,MAGNETIC TELEPHONE WITH ELECTRO DYNAMIC TRANDUCERS CONFIRMING TO RDSO SPECN.NO.IRS-TC-36/9....,205.0,Nos.,5097.64,1045015.59,21-01-2026,22-05-2026,16,Active,Active,Rs 10 Lakh - 1 Crore,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
502323190434,Signal post Telephone,10.0,Nos.,4897.25,48972.52,15-09-2025,09-01-2026,149,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,378.0,Nos.,3394.16,1282993.61,23-03-2026,08-05-2026,30,Active,Active,Rs 10 Lakh - 1 Crore,SSE/SRM/SIG/MDU087221-S AND T-SR,A,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
50541523,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V /120 AH   TO SPECIFICATION.IRS:S-8....,114.0,Nos.,4145.01,472530.68,23-03-2026,08-05-2026,30,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
50550081,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/ 200AH CAPACITY  AT 10 HRS. RATE O....,40.0,Nos.,6204.4,248176.16,23-03-2026,22-05-2026,16,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,B,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
508002210171,Earth electrodes,0.0,Nos.,3022.2,0.0,04-09-2025,04-09-2025,276,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
508503570044,Earth Leakage detector,1.0,Nos.,110000.0,110000.0,28-06-2025,11-03-2026,88,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
521100070144,LAN EXTENDER,0.0,Nos.,40000.0,0.0,31-08-2024,21-09-2024,624,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/SIG/MDU087221-S AND T-SR,C,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
