PL_Code,Description,Movement_Status,Inventory_Aging_Class,Inventory_Value,Operational_ABC,Source_Universe,Inventory_Domain,Business_Unit,Division,Depot,Snapshot_Date,Pipeline_Version
544100210017,OFFSET BRACKET  SMALL FOR SHUNT SIGNAL,Slow Moving,Very Slow Moving,14870.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100200012,CLS POST 4.5/4.6 MTRS,Active,Active,72666.21,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100190018,CLS POST 2.5 Mtrs,Dead Stock,Dead Stock,151092.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500020075,CLS LADDER SHOE,Slow Moving,Slow Moving,2550.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500020075,CLS LADDER SHOE,Slow Moving,Slow Moving,2550.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564680690014,CLS unit 4 Aspect,Dead Stock,Dead Stock,50336.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564680670015,CLS Unit 2 Aspect,Active,Monitor,8580.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564680670015,CLS Unit 2 Aspect,Active,Monitor,8580.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564600470016,CALLING ON UNIT FRP,Slow Moving,Very Slow Moving,9880.53,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564600470016,CALLING ON UNIT FRP,Slow Moving,Very Slow Moving,9880.53,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561801220031,Multi Lamp Route Indicator (LED Single Digit).,Slow Moving,Slow Moving,73160.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561801220020,Multi Lamp Route Indicator (LED Double Digit).,Slow Moving,Slow Moving,162250.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565000077320,FRP 3 aspect signal unit for road warning,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555500130012,SHUNT SIGNAL UNIT (W/O BASE),Slow Moving,Very Slow Moving,1000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549008640010,CLS UNIT 3 ASPECT FRP,Slow Moving,Very Slow Moving,5200.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400140019,CLS POST 3.5/3.6 MTRS,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400140019,CLS POST 3.5/3.6 MTRS,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400340010,CLS  UNIT 3 ASPECT,Active,Monitor,483912.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400340010,CLS  UNIT 3 ASPECT,Active,Monitor,483912.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
469064280014,GOODS WARNING FRP SIGHTING BOARD WITH ANGLE,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
469064280014,GOODS WARNING FRP SIGHTING BOARD WITH ANGLE,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539825720018,MARKER BOARD P,Dead Stock,Dead Stock,270.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555500150011,GOODS WARNING BOARD ORDINARY TYPE,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007320019,STOP BOARD.,Active,Active,73934.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007190010,BLOCK LIMIT BOARD,Dead Stock,Dead Stock,2650.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561303510011,Bell Relay PCB for SGE,Slow Moving,Slow Moving,140.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561303520016,Galvo for FM,Dead Stock,Dead Stock,12500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561303680019,M LOCK COIL FOR FM BLOCK INSTRUMENT,Slow Moving,Very Slow Moving,1800.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561304210011,Galvo for SGE Block Instrument,Dead Stock,Dead Stock,2999.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560100320010,DYNAMIC HANDSET FOR SGE BLOCK INSTRUMENT,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56020790,DYNAMIC HANDSET FOR SGE BLOCK INSTRUMENT,Active,Active,9012.51,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561301650012,FM TX 1800 HZ.,Active,Active,125291.84,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561301210012,FM TX 2700 HZ.,Active,Active,338396.86,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560100600018,"PLUNGER TERMINAL ASSEMBLY WITH  B, L, V CONTACTS.",Slow Moving,Slow Moving,2500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561301200018,FM RX 2700 HZ.,Active,Active,231757.37,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561301190013,FM RX 1800 HZ,Active,Active,239700.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564700060020,LED SIGNAL FOR ROAD WARNING RED,Active,Active,96462.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564682050016,LED SIGNAL FOR ROAD WARNING YELLOW,Active,Active,96462.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED MAIN SIGNAL YELLOW ( INBUILT),Active,Active,508662.33,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED MAIN SIGNAL YELLOW ( INBUILT),Active,Active,508662.33,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED MAIN SIGNAL YELLOW ( INBUILT),Active,Active,508662.33,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED MAIN SIGNAL GREEN (INBUILT),Active,Active,971935.08,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED MAIN SIGNAL GREEN (INBUILT),Active,Active,971935.08,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED MAIN SIGNAL GREEN (INBUILT),Active,Active,971935.08,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED MAINSIGNAL RED (INBUILT),Active,Active,856197.14,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED MAINSIGNAL RED (INBUILT),Active,Active,856197.14,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED MAINSIGNAL RED (INBUILT),Active,Active,856197.14,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468027,LED SIGNAL FOR ROUTE INDICATOR,Active,Active,182802.47,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56462050,LED SIGNAL FOR SHUNT,Active,Active,346377.67,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468064,LED SIGNAL FOR CALLING ON,Active,Active,522724.58,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560600610013,INVERTER 24 V/110 V/500 VA,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
469064350016,INVERTER 110/110/3 KVA,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800350018,COPPER STRIP 300MMX25MMX6MM,Dead Stock,Dead Stock,10200.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567912400016,COPPER TAPE 25 MMX 3MM DOWN CONDUCTOR,Dead Stock,Dead Stock,33123.72,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565100690014,"Maintenance free earthing consist of earthing rod 3 mtr-01 no, MEEB 30 cm-01 no, SEEB 15 c....",Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54900542,CABLE TERMINATION BOX FOR IRS POINT MACHINE,Slow Moving,Very Slow Moving,17165.28,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54900542,CABLE TERMINATION BOX FOR IRS POINT MACHINE,Slow Moving,Very Slow Moving,17165.28,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56500026,APPARATUS CASE GRS FULL,Slow Moving,Slow Moving,755804.85,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56500026,APPARATUS CASE GRS FULL,Slow Moving,Slow Moving,755804.85,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56500026,APPARATUS CASE GRS FULL,Slow Moving,Slow Moving,755804.85,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560610490016,CTB FOR IRS POINT MACHINE,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520502630017,E1 CONVERTER,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509000220019,Cable Jointing Kit for 6 Quad Cable,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509000220019,Cable Jointing Kit for 6 Quad Cable,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509000220019,Cable Jointing Kit for 6 Quad Cable,Slow Moving,Very Slow Moving,0.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50370080,4 WIRE DTMF WAY STATION EQUIPMENT,Active,Active,46693.5,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
50210014,Emergency Socket Box made of FRP material,Active,Monitor,680279.82,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
500501150012,10 pair CT Box,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
500501150012,10 pair CT Box,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569894960011,RELAY PLUG BOARD FOR QNI 8F/8 B,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569894970016,RELAY PLUG BOARD FOR QNAI  8F/8 B,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560411020012,HASSDAC EQUIPMENT GG TRONICS MAKE,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560411020012,HASSDAC EQUIPMENT GG TRONICS MAKE,Dead Stock,Dead Stock,0.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560411170010,Reset Card for Reset Box for GG Tronics Make HASSDAC,Dead Stock,Dead Stock,175436.5,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560411170010,Reset Card for Reset Box for GG Tronics Make HASSDAC,Dead Stock,Dead Stock,175436.5,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560407200015,TRANSMITTER COIL 720 P CEL MAKE HASSDAC,Slow Moving,Very Slow Moving,127440.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560406710010,LCD DISPLAY FOR RESET BOX FOR HASSDAC MOTHER BOARD  CEL MAKE 720 P,Dead Stock,Dead Stock,26963.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560406700016,AUTO RESET CARD FOR CEL MAKE HASSDAC 720 P,Dead Stock,Dead Stock,51330.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560406670012,DC DC CONVERTER FOR CEL MAKE HASSDAC 720 P,Slow Moving,Slow Moving,19470.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560406660018,RESET CARD OF RESET BOX FOR CEL MAKE HASSDAC 720 P,Dead Stock,Dead Stock,68440.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401920014,RESET BOX FOR CEL MAKE HASSDAC 720 P,Slow Moving,Very Slow Moving,197768.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401890010,SIGNAL CONDITIONER CARD No.1 (SCC-1) FOR CEL MAKE HASSDAC 720 P,Slow Moving,Slow Moving,115050.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570101147770,OFC Integrated Access Device for HASSDAC (Team Enginneer),Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560407680013,EVENT LOGGER CARD   CEL MAKE  HASSDAC 720 P,Dead Stock,Dead Stock,125080.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560407560019,MODEM CARD FOR CEL MAKE HASSDAC 720 P,Slow Moving,Slow Moving,31270.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560407440014,SIGNAL CONDITIONER CARD No.2 (SCC-2) FOR CEL MAKE HASSDAC 720 P,Slow Moving,Slow Moving,31270.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560407440014,SIGNAL CONDITIONER CARD No.2 (SCC-2) FOR CEL MAKE HASSDAC 720 P,Slow Moving,Slow Moving,31270.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560407230019,RELAY DRIVE CARD FOR CEL MAKE HASSDAC 720 P,Slow Moving,Slow Moving,156350.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560407210010,RECEIVER COIL 720 P CEL MAKE HASSDAC,Slow Moving,Very Slow Moving,11800.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560407690018,INTERFACE CARD FOR RESET BOX  CEL MAKE HASSDAC 720 P,Dead Stock,Dead Stock,83190.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560409840019,RELAY DRIVE CARD FOR GG TRONICS MAKE HASSDAC,Dead Stock,Dead Stock,95792.4,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560409840019,RELAY DRIVE CARD FOR GG TRONICS MAKE HASSDAC,Dead Stock,Dead Stock,95792.4,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520505320015,UHF DIGITAL WALKIE TALKIE,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401040014,FRAUSCHER - OVER VOLTAGE PROTECTION BOARD,Active,Active,168000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401070018,FRAUSCHER - I/O EXB CARD,Dead Stock,Dead Stock,72000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401180018,FRAUSCHER -52 KG DP(GS-03) COMPLETE SET-5M,Slow Moving,Very Slow Moving,50000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401130015,FRAUSCHER - DEFLECTOR PLATE,Active,Active,105000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401120010,FRAUSCHER - BP POWER 0-8TE,Dead Stock,Dead Stock,50000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401110016,FRAUSCHER - BACK PLANE BP POWER 101-4.24TE,Active,Active,187500.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401100011,FRAUSCHER - BACK PLANE BP EXP.101-1.10TE,Dead Stock,Dead Stock,108000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401090017,FRAUSCHER - RESET BOX CARD,Active,Active,21000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401080012,FRAUSCHER - POWER SUPPLY CARD,Dead Stock,Dead Stock,8000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560408420448,RSR 180-001 (GS 05) Wheel Sensor with 15m Cable FRAUSCHER make MSDAC,Slow Moving,Slow Moving,175000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401060013,FRAUSCHER - AEB CARD,Dead Stock,Dead Stock,600000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401050019,FRAUSCHER -BOARD RACK,Dead Stock,Dead Stock,20000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401140010,FRAUSCHER - TLJB WITH CLAMP,Dead Stock,Dead Stock,6000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401150014,FRAUSCHER - 60 KG DP(GS-03) COMPLETE SET-5M,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401160019,FRAUSCHER - 52 KG DP(GS-02) COMPLETE SET-10M,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560401170013,FRAUSCHER - 60 KG DP(GS-02) COMPLETE SET-10M,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560600080073,Commercial grade VDU 55,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570109490246,Embedded PC,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539873250043,Portable data analyzer,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539873250043,Portable data analyzer,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570143670018,Desktop Computer with Monitor Keyboard and Mouse,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561300051261,UFSBI Deltron make,Dead Stock,Dead Stock,3150000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420070016,MCPU PFM CARD FOR GG TRONICS MAKE MSDAC,Active,Active,62445.6,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420100010,MDP CARD WITH PFM CARD FOR GG TRONICS MAKE MSDAC,Active,Active,214099.2,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420110014,MDC CARD WITH PFM CARD FOR GG TRONICS MAKE MSDAC,Active,Active,244684.8,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420120019,FCPU CARD  FOR GG TRONICS MAKE MSDAC,Active,Active,737205.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420130013,FPD2 CARD  FOR GG TRONICS MAKE MSDAC,Active,Active,541620.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420140018,FCOM CARD  FOR GG TRONICS MAKE MSDAC,Active,Active,497488.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420150012,FDC CARD  FOR GG TRONICS MAKE MSDAC,Active,Active,499494.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420160017,FDP CHASSIS WITH MOTHER BOARD  FOR GG TRONICS MAKE MSDAC,Active,Active,606614.4,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420170011,RESET MODULE WITH AUTO RESET ARRANGEMENT FOR GG TRONICS MAKE MSDAC,Active,Active,198240.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420180016,SPD 24V FOR GG TRONICS MAKE MSDAC,Active,Active,54516.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420190010,SPD 48V FOR GG TRONICS MAKE MSDAC,Active,Active,109032.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420200015,SPD 110V FOR GG TRONICS MAKE MSDAC,Active,Active,128030.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420220014,M CAN PFM CARD FOR GG TRONICS MAKE MSDAC,Active,Active,70092.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420230019,RESET POWER MODULE FOR GG TRONICS MAKE MSDAC,Active,Active,107993.6,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420240013,RESET BOX FOR GG TRONICS MAKE MSDAC,Active,Active,127440.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420250018,24-24V DC DC CONVERTER FOR GG TRONICS MAKE MSDAC,Active,Active,95580.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420260012,24-48V DC DC CONVERTER FOR GG TRONICS MAKE MSDAC,Active,Active,31860.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420270017,LV BOX FOR GG TRONICS MAKE MSDAC,Active,Active,30680.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420280011,USB-485 CONVERTER FOR VDU GG TRONICS MAKE MSDAC,Active,Active,16520.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420290016,MINIATURE RELAY FOR GG TRONICS MAKE MSDAC,Active,Active,89680.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420360018,WHEEL SENSOR BASE CLAMP TYPE (15 Mtrs) FOR GG TRONICS MAKE MSDAC,Active,Active,1705100.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420370012,MSC WITH PFM CARD FOR GG TRONICS MAKE MSADC,Active,Active,331344.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420380017,Vital and Non Vital Output PFM Card for GG Tronics make MSDAC,Active,Active,840750.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420400016,Central Evaluator with mother board and cards slot 12 I/O GG Tronics make MSDAC,Active,Active,301490.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420060011,MCPU CRAD FOR GG TRONICS MAKE MSDAC,Active,Active,1162252.8,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560643080010,FPD1 CARD  FOR GG TRONICS MAKE MSDAC,Active,Active,541620.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420480012,O RING DIODE FOR GG TRONICS MAKE MSDAC,Active,Active,99120.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420470018,DSL MODEM FOR GG TRONICS MAKE MSDAC,Active,Active,233640.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420460013,PDC MODULE (FDP) FOR GG TRONICS MAKE MSDAC,Active,Active,541620.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420450019,PDC MODULE (CE) FOR GG TRONICS MAKE MSDAC,Active,Active,573480.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420440014,EMI FILTER FOR GG TRONICS MAKE MSADAC,Active,Active,79650.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420430010,GALLANT POWER SUPPLY 110V DC 110V DC FOR GG TRONICS MAKE MSDAC,Active,Active,254880.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420420015,OFC CONVERTER FOR GG TRONICS MAKE MSDAC,Active,Active,168740.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420410010,Central Evaluator extended with mother board and cards slot 16 I/O GG Tronics make MSDAC,Active,Active,344088.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420080010,MCOM WITH PFM CARD FOR GG TRONICS MAKE MSDAC,Active,Active,71366.4,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560420090015,MCE CARD WITH PFM CARD FOR GG TRONICS MAKE MSDAC,Active,Active,71366.4,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
45170149,"12V, 7AH  sealed maintenance free lead acid battery",Dead Stock,Dead Stock,2461.44,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549006350016,GRAPHITE POWDER,Dead Stock,Dead Stock,7898.13,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569046640017,GRAPHITED GREASE GRADE-III,Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
71010350,BRUSH FLAT 50 MM,Active,Monitor,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
753201520015,FLOOR MAT,Dead Stock,Dead Stock,3600.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
753204070010,RUBBER GUM BOOTS,Slow Moving,Slow Moving,1797.6,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
759084540987,SAFETY HELMETS,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
77032251,PAINT ENAMEL BRILLIANT GREEN,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
77093306,PAINT ALUMINIUM,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
78010512,GLASS TUMBLER 260 ML CAPACITY,Active,Active,130.08,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
79010805,"DUNGRI CLOTH, COTTON KHADI, BLUE",Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
79010866,DUNGRY CLOTH COTTON KHADI BLEACHED(WHITE),Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
790500010117,FACE SHIELD,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
793199590015,SAFETY SHOE,Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
79333485,DUSTERS  COTTON KHADI  61 cms  x 61cms,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
794700011551,RAIN COAT,Slow Moving,Slow Moving,1392.3,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
794701030012,Weather proof rain protection cover 2 Aspect,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
79513645,TAPE COTTON WHITE 6 MM WIDE FOR SEALING WAGONS,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
