PL_Code,Description,Current_Stock,Unit,Unit_Cost,Inventory_Value,Last_Receipt_Date,Last_Issue_Date,Days_Since_Movement,Inventory_Aging_Class,Movement_Status,Inventory_Value_Band,Depot,Operational_ABC
560406380010,AXLE COUNTER RELAY BOX WITH Q TYPE RELAY CEL MAKE,1.0,Nos.,15000.0,15000.0,20-08-2021,25-09-2021,1716,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560406370016,AXLE COUNTER RELAY DRIVE CARD CEL MAKE,4.0,Nos.,26000.0,104000.0,20-08-2021,,1752,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560406360011,AXLE COUNTER EVENT LOGGER CARD CEL MAKE,2.0,Nos.,26000.0,52000.0,20-08-2021,,1752,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560406350017,AXLE COUNTER MOTHER BOARD CEL MAKE,2.0,Nos.,6000.0,12000.0,20-08-2021,,1752,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560406340012,AXLE COUNTER DC DC CONVERTER CARD CEL MAKE,1.0,Nos.,16000.0,16000.0,20-08-2021,,1752,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560406330018,AXLECONTER SPD CEL MAKE,1.0,Nos.,26000.0,26000.0,20-08-2021,,1752,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560406320013,AXLE COUNTER MODEM CARD CEL MAKE,5.0,Nos.,26000.0,130000.0,20-08-2021,,1752,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560409850013,LCD DISPLAY FOR GG TRONICS MAKE SSDAC/HASSDAC,5.0,Nos.,6110.0,36049.0,28-03-2023,,1167,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560406450012,AXLE COUNTER TX AND RX COIL CEL MAKE,0.0,Set,48300.0,0.0,03-11-2021,08-03-2023,1187,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560406440018,AXLE COUNTER DEFLECTOR PLATE ( GG TRONICS),2.0,Set,4300.0,8600.0,20-08-2021,,1752,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560406430013,AXLE COUNTER PD 2 CARD ( GG TRONICS),0.0,Nos.,34361.0,0.0,20-08-2021,20-02-2026,107,Monitor,Active,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560406400010,AXLE COUNTER MICRO LOGICAL CARD 2 CEL MAKE ( MLB -2),4.0,Nos.,37000.0,148000.0,20-08-2021,,1752,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
549007210019,CLS SHOE (SURFACE BASE),33.0,Nos.,5356.0,176748.0,19-08-2021,15-12-2025,174,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
549007220013,CLS HOOD FOR CALLING ON SIGNAL (FRP),25.0,Nos.,279.0,6975.0,19-08-2021,21-01-2023,1233,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
549007451357,Hood for main signal,30.0,Nos.,230.1,6903.0,06-04-2024,15-04-2025,418,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
549008630016,CLS LADDER 3.6 MTRS WITH PLATFORM,3.0,Nos.,4000.0,12000.0,19-08-2021,20-02-2026,107,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
549004210010,Hood for main signal (Route),20.0,Nos.,199.42,3988.4,12-05-2023,31-10-2023,950,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
544300050010,Offset Bracket for Main Signal (140 mm),28.0,Nos.,3758.87,105248.39,24-03-2025,28-03-2026,71,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
544100210017,OFFSET BRACKET  SMALL FOR SHUNT SIGNAL,10.0,Nos.,1487.0,14870.0,19-08-2021,16-05-2025,387,Very Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
544100200012,CLS POST 4.5/4.6 MTRS,11.0,Nos.,6606.02,72666.21,10-02-2023,30-03-2026,69,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
544100190018,CLS POST 2.5 Mtrs,54.0,Nos.,2798.0,151092.0,19-08-2021,01-11-2022,1314,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
543500020075,CLS LADDER SHOE,3.0,Nos.,850.0,2550.0,19-08-2021,01-12-2025,188,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
564680690014,CLS unit 4 Aspect,4.0,Nos.,12584.0,50336.0,09-05-2023,21-03-2024,808,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
564680670015,CLS Unit 2 Aspect,1.0,Nos.,8580.0,8580.0,07-11-2022,15-12-2025,174,Monitor,Active,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
564600470016,CALLING ON UNIT FRP,2.0,Nos.,4940.27,9880.53,11-10-2023,17-08-2024,659,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
561801220031,Multi Lamp Route Indicator (LED Single Digit).,2.0,Nos.,36580.0,73160.0,18-12-2024,28-08-2025,283,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
561801220020,Multi Lamp Route Indicator (LED Double Digit).,5.0,Nos.,32450.0,162250.0,01-08-2025,24-11-2025,195,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
565000077320,FRP 3 aspect signal unit for road warning,0.0,Nos.,14414.0,0.0,21-07-2025,11-08-2025,300,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
555500130012,SHUNT SIGNAL UNIT (W/O BASE),1.0,Nos.,1000.0,1000.0,19-08-2021,16-05-2025,387,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
549008640010,CLS UNIT 3 ASPECT FRP,1.0,Nos.,5200.0,5200.0,19-08-2021,17-08-2024,659,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
555400140019,CLS POST 3.5/3.6 MTRS,0.0,Nos.,5343.64,0.0,10-02-2023,24-11-2025,195,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
555400340010,CLS  UNIT 3 ASPECT,47.0,Nos.,10296.0,483912.0,09-05-2023,03-02-2026,124,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
469064280014,GOODS WARNING FRP SIGHTING BOARD WITH ANGLE,0.0,Nos.,6985.6,0.0,29-08-2022,14-01-2025,509,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
539825720018,MARKER BOARD P,2.0,Nos.,135.0,270.0,19-08-2021,21-01-2023,1233,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
555500150011,GOODS WARNING BOARD ORDINARY TYPE,0.0,Nos.,7700.0,0.0,01-11-2021,10-11-2021,1670,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
549007320019,STOP BOARD.,18.0,Nos.,4107.44,73934.0,26-05-2026,22-05-2026,12,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
549007190010,BLOCK LIMIT BOARD,1.0,Nos.,2650.0,2650.0,19-08-2021,26-10-2022,1320,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
561303510011,Bell Relay PCB for SGE,1.0,Nos.,140.0,140.0,07-09-2024,20-11-2025,199,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
561303520016,Galvo for FM,5.0,Nos.,2500.0,12500.0,14-12-2022,,1271,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
561303680019,M LOCK COIL FOR FM BLOCK INSTRUMENT,1.0,Nos.,1800.0,1800.0,23-01-2023,30-10-2024,585,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
561304210011,Galvo for SGE Block Instrument,1.0,Nos.,2999.0,2999.0,22-07-2023,30-12-2023,890,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560100320010,DYNAMIC HANDSET FOR SGE BLOCK INSTRUMENT,0.0,Set,2885.0,0.0,12-01-2024,12-12-2024,542,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
56020790,DYNAMIC HANDSET FOR SGE BLOCK INSTRUMENT,3.0,Set,3004.17,9012.51,21-01-2026,22-05-2026,16,Active,Active,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
561301650012,FM TX 1800 HZ.,6.0,Nos.,20881.97,125291.84,13-01-2025,22-05-2026,16,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
561301210012,FM TX 2700 HZ.,16.0,Nos.,21149.8,338396.86,13-01-2025,22-05-2026,16,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560100600018,"PLUNGER TERMINAL ASSEMBLY WITH  B, L, V CONTACTS.",5.0,Set,500.0,2500.0,24-07-2023,20-11-2025,199,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
561301200018,FM RX 2700 HZ.,12.0,Nos.,19313.11,231757.37,12-03-2025,22-05-2026,16,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
561301190013,FM RX 1800 HZ,12.0,Nos.,19975.0,239700.0,05-02-2025,22-05-2026,16,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
564700060020,LED SIGNAL FOR ROAD WARNING RED,18.0,Nos.,5359.0,96462.0,04-07-2022,22-05-2026,16,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
564682050016,LED SIGNAL FOR ROAD WARNING YELLOW,18.0,Nos.,5359.0,96462.0,04-07-2022,22-05-2026,16,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
56468052,LED MAIN SIGNAL YELLOW ( INBUILT),58.0,Nos.,8770.04,508662.33,04-06-2026,27-05-2026,3,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
56468040,LED MAIN SIGNAL GREEN (INBUILT),102.0,Nos.,9528.78,971935.08,04-06-2026,27-05-2026,3,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,A
56468039,LED MAINSIGNAL RED (INBUILT),103.0,Nos.,8312.59,856197.14,04-06-2026,22-05-2026,3,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,A
56468027,LED SIGNAL FOR ROUTE INDICATOR,31.0,Nos.,5896.85,182802.47,27-02-2026,27-05-2026,11,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
56462050,LED SIGNAL FOR SHUNT,56.0,Nos.,6185.32,346377.67,04-06-2026,27-05-2026,3,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
56468064,LED SIGNAL FOR CALLING ON,75.0,Nos.,6969.66,522724.58,15-12-2025,22-05-2026,16,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560600610013,INVERTER 24 V/110 V/500 VA,0.0,Nos.,34467.8,0.0,14-11-2022,15-12-2023,905,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
469064350016,INVERTER 110/110/3 KVA,0.0,Nos.,32437.0,0.0,23-08-2021,13-11-2025,206,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
564800350018,COPPER STRIP 300MMX25MMX6MM,24.0,Nos.,425.0,10200.0,23-08-2021,,1749,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
567912400016,COPPER TAPE 25 MMX 3MM DOWN CONDUCTOR,81.67,MTR,405.58,33123.72,23-08-2021,31-10-2023,950,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
565100690014,"Maintenance free earthing consist of earthing rod 3 mtr-01 no, MEEB 30 cm-01 no, SEEB 15 c....",0.0,Set,4500.0,0.0,14-12-2022,11-12-2024,543,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
54900542,CABLE TERMINATION BOX FOR IRS POINT MACHINE,12.0,Set,1430.44,17165.28,15-06-2024,13-12-2024,541,Very Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
56500026,APPARATUS CASE GRS FULL,16.0,Nos.,47237.8,755804.85,20-08-2025,23-09-2025,257,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,A
560610490016,CTB FOR IRS POINT MACHINE,0.0,Nos.,450.0,0.0,23-08-2021,22-11-2025,197,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
520502630017,E1 CONVERTER,0.0,Pairs,42000.0,0.0,23-08-2021,11-10-2021,1700,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
509000220019,Cable Jointing Kit for 6 Quad Cable,0.0,Nos.,3610.75,0.0,12-12-2022,11-12-2024,543,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
50370080,4 WIRE DTMF WAY STATION EQUIPMENT,15.0,Nos.,3112.9,46693.5,04-06-2026,02-06-2026,3,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
50210014,Emergency Socket Box made of FRP material,140.0,Nos.,4859.14,680279.82,15-12-2025,11-11-2025,174,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
500501150012,10 pair CT Box,0.0,Nos.,2000.0,0.0,05-12-2023,15-12-2023,905,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
569894960011,RELAY PLUG BOARD FOR QNI 8F/8 B,0.0,Nos.,169.2,0.0,06-10-2021,09-06-2022,1459,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
569894970016,RELAY PLUG BOARD FOR QNAI  8F/8 B,0.0,Nos.,169.2,0.0,06-10-2021,09-06-2022,1459,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560411020012,HASSDAC EQUIPMENT GG TRONICS MAKE,0.0,Nos.,417000.0,0.0,11-11-2023,24-11-2023,926,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560411170010,Reset Card for Reset Box for GG Tronics Make HASSDAC,5.0,Nos.,29735.0,175436.5,23-08-2023,,1019,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560407200015,TRANSMITTER COIL 720 P CEL MAKE HASSDAC,10.0,Nos.,12744.0,127440.0,27-10-2022,13-12-2024,541,Very Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560406710010,LCD DISPLAY FOR RESET BOX FOR HASSDAC MOTHER BOARD  CEL MAKE 720 P,15.0,Nos.,1797.53,26963.0,24-09-2022,20-08-2022,1352,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560406700016,AUTO RESET CARD FOR CEL MAKE HASSDAC 720 P,3.0,Nos.,17110.0,51330.0,28-10-2021,30-11-2021,1650,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560406670012,DC DC CONVERTER FOR CEL MAKE HASSDAC 720 P,1.0,Nos.,19470.0,19470.0,20-10-2021,20-11-2025,199,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560406660018,RESET CARD OF RESET BOX FOR CEL MAKE HASSDAC 720 P,4.0,Nos.,17110.0,68440.0,20-10-2021,30-11-2021,1650,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560401920014,RESET BOX FOR CEL MAKE HASSDAC 720 P,4.0,Nos.,49442.0,197768.0,29-09-2022,01-10-2024,614,Very Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560401890010,SIGNAL CONDITIONER CARD No.1 (SCC-1) FOR CEL MAKE HASSDAC 720 P,3.0,Nos.,38350.0,115050.0,24-09-2022,23-09-2025,257,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
570101147770,OFC Integrated Access Device for HASSDAC (Team Enginneer),0.0,Nos.,176702.0,0.0,07-11-2023,24-11-2023,926,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560407680013,EVENT LOGGER CARD   CEL MAKE  HASSDAC 720 P,4.0,Nos.,31270.0,125080.0,22-02-2022,,1566,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560407560019,MODEM CARD FOR CEL MAKE HASSDAC 720 P,1.0,Nos.,31270.0,31270.0,24-01-2022,24-06-2025,348,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560407440014,SIGNAL CONDITIONER CARD No.2 (SCC-2) FOR CEL MAKE HASSDAC 720 P,1.0,Nos.,31270.0,31270.0,10-12-2021,23-09-2025,257,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560407230019,RELAY DRIVE CARD FOR CEL MAKE HASSDAC 720 P,5.0,Nos.,31270.0,156350.0,29-11-2021,20-11-2025,199,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560407210010,RECEIVER COIL 720 P CEL MAKE HASSDAC,1.0,Nos.,11800.0,11800.0,23-11-2021,13-12-2024,541,Very Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560407690018,INTERFACE CARD FOR RESET BOX  CEL MAKE HASSDAC 720 P,3.0,Nos.,27730.0,83190.0,22-02-2022,20-08-2022,1387,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560409840019,RELAY DRIVE CARD FOR GG TRONICS MAKE HASSDAC,4.0,Nos.,23948.1,95792.4,28-03-2023,05-07-2023,1068,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
520505320015,UHF DIGITAL WALKIE TALKIE,0.0,Nos.,24150.0,0.0,08-11-2021,26-02-2022,1562,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560401040014,FRAUSCHER - OVER VOLTAGE PROTECTION BOARD,28.0,Nos.,6000.0,168000.0,22-07-2022,08-05-2026,30,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560401070018,FRAUSCHER - I/O EXB CARD,4.0,Nos.,18000.0,72000.0,22-07-2022,13-06-2023,1090,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560401180018,FRAUSCHER -52 KG DP(GS-03) COMPLETE SET-5M,1.0,Set,50000.0,50000.0,22-07-2022,15-04-2025,418,Very Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560401130015,FRAUSCHER - DEFLECTOR PLATE,21.0,Nos.,5000.0,105000.0,22-07-2022,22-05-2026,16,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560401120010,FRAUSCHER - BP POWER 0-8TE,5.0,Nos.,10000.0,50000.0,22-07-2022,,1416,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560401110016,FRAUSCHER - BACK PLANE BP POWER 101-4.24TE,15.0,Nos.,12500.0,187500.0,22-07-2022,22-05-2026,16,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560401100011,FRAUSCHER - BACK PLANE BP EXP.101-1.10TE,9.0,Nos.,12000.0,108000.0,22-07-2022,,1416,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560401090017,FRAUSCHER - RESET BOX CARD,1.0,Nos.,21000.0,21000.0,22-07-2022,22-05-2026,16,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560401080012,FRAUSCHER - POWER SUPPLY CARD,1.0,Nos.,8000.0,8000.0,22-07-2022,,1416,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560408420448,RSR 180-001 (GS 05) Wheel Sensor with 15m Cable FRAUSCHER make MSDAC,1.0,Nos.,175000.0,175000.0,03-07-2025,08-10-2025,242,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560401060013,FRAUSCHER - AEB CARD,30.0,Nos.,20000.0,600000.0,22-07-2022,25-01-2024,864,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560401050019,FRAUSCHER -BOARD RACK,4.0,Nos.,5000.0,20000.0,22-07-2022,,1416,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560401140010,FRAUSCHER - TLJB WITH CLAMP,3.0,Set,2000.0,6000.0,22-07-2022,02-09-2022,1374,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560401150014,FRAUSCHER - 60 KG DP(GS-03) COMPLETE SET-5M,0.0,Set,50000.0,0.0,22-07-2022,20-01-2023,1234,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560401160019,FRAUSCHER - 52 KG DP(GS-02) COMPLETE SET-10M,0.0,Set,53000.0,0.0,22-07-2022,31-08-2022,1376,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560401170013,FRAUSCHER - 60 KG DP(GS-02) COMPLETE SET-10M,0.0,Set,53000.0,0.0,22-07-2022,15-05-2025,388,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560600080073,Commercial grade VDU 55,0.0,Nos.,39823.0,0.0,26-11-2022,10-10-2024,605,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
570109490246,Embedded PC,0.0,Nos.,223610.0,0.0,10-02-2025,06-03-2025,458,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
539873250043,Portable data analyzer,0.0,Nos.,75714.29,0.0,17-06-2025,01-12-2025,188,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
570143670018,Desktop Computer with Monitor Keyboard and Mouse,0.0,Set,33000.0,0.0,14-12-2022,27-12-2022,1258,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
561300051261,UFSBI Deltron make,3.0,Pairs,1050000.0,3150000.0,23-05-2023,,1111,Dead Stock,Dead Stock,Rs 10 Lakh - 1 Crore,SSE/SRM/TVC057253-S AND T-SR,A
560420070016,MCPU PFM CARD FOR GG TRONICS MAKE MSDAC,7.0,Nos.,8920.8,62445.6,07-05-2026,23-05-2026,15,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560420100010,MDP CARD WITH PFM CARD FOR GG TRONICS MAKE MSDAC,28.0,Nos.,7646.4,214099.2,07-05-2026,23-05-2026,15,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420110014,MDC CARD WITH PFM CARD FOR GG TRONICS MAKE MSDAC,24.0,Nos.,10195.2,244684.8,07-05-2026,23-05-2026,15,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420120019,FCPU CARD  FOR GG TRONICS MAKE MSDAC,17.0,Nos.,43365.0,737205.0,07-05-2026,23-05-2026,15,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,A
560420130013,FPD2 CARD  FOR GG TRONICS MAKE MSDAC,17.0,Nos.,31860.0,541620.0,07-05-2026,23-05-2026,15,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420140018,FCOM CARD  FOR GG TRONICS MAKE MSDAC,17.0,Nos.,29264.0,497488.0,07-05-2026,23-05-2026,15,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420150012,FDC CARD  FOR GG TRONICS MAKE MSDAC,17.0,Nos.,29382.0,499494.0,07-05-2026,23-05-2026,15,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420160017,FDP CHASSIS WITH MOTHER BOARD  FOR GG TRONICS MAKE MSDAC,17.0,Nos.,35683.2,606614.4,07-05-2026,23-05-2026,15,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420170011,RESET MODULE WITH AUTO RESET ARRANGEMENT FOR GG TRONICS MAKE MSDAC,10.0,Nos.,19824.0,198240.0,07-05-2026,,31,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420180016,SPD 24V FOR GG TRONICS MAKE MSDAC,14.0,Nos.,3894.0,54516.0,07-05-2026,,31,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560420190010,SPD 48V FOR GG TRONICS MAKE MSDAC,28.0,Nos.,3894.0,109032.0,12-05-2026,,26,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
