PL_Code,Description,Criticality,Inventory_Status,Movement_Status,Inventory_Action,Inventory_Value,Source_Universe
77093306,PAINT ALUMINIUM FOR GENERAL PURPOSE IN DUAL CONTAINER TO IS:2339/1963 (reaffirmed 2009) Am....,,,Dead Stock,Dispose,0.0,Operational
772800030181,Epoxy Paint Glossy,,,Slow Moving,Rationalize,0.0,Operational
78010512,"GLASS TUMBLER 260 ML CAPACITY WITH IR"" TOTEM OF RDSO SKETCH 68060 ALT.2.",,,Slow Moving,Rationalize,0.0,Operational
781009670010,CUP BOARD T/W SLIDING DOOR 04 SHELVES,,,Dead Stock,Dispose,300.0,Operational
781009680014,CUP BOARD T/W SLIDING DOORS 24 PIEGION HOLES,,,Dead Stock,Dispose,300.0,Operational
781010270018,SHELF WOODEN WITH PARTITION,,,Dead Stock,Dispose,750.0,Operational
781010280012,STOOL  Wooden LOCALY MADE,,,Dead Stock,Dispose,2250.0,Operational
781013370036,Table wooden T/W(Released),,,Dead Stock,Dispose,0.0,Operational
781016680012,T/W COUNTER,,,Dead Stock,Dispose,0.0,Operational
781062820017,Cantilever non revolving office chair,,,Slow Moving,Rationalize,0.0,Operational
781506340096,TABLE STEEL TUBULAR,,,Dead Stock,Dispose,1000.0,Operational
781508520016,Furniture Steel.(Almirah steel 1980 x 915 x 485),,,Slow Moving,Rationalize,12700.0,Operational
781508530010,Furniture Steel. (Almirah steel for datalogger),,,Dead Stock,Dispose,3000.0,Operational
781508540015,CHAIR FOR DATALOGGER,,,Dead Stock,Dispose,2400.0,Operational
781508550010,CHAIR TUBULAR ARM WITH NYLON SEAT,,,Dead Stock,Dispose,5800.0,Operational
783000281273,Rack wooden FOR BOOKS,,,Slow Moving,Rationalize,1000.0,Operational
783000631338,TABLE WOODEN WITH  FOUR DRAWER,,,Dead Stock,Dispose,750.0,Operational
783000631727,TABLE WOODEN TW,,,Dead Stock,Dispose,3650.0,Operational
783004240010,TRAY DEAL WOOD,,,Dead Stock,Dispose,800.0,Operational
783100277395,TABLE TUBULAR STEEL,,,Dead Stock,Dispose,1200.0,Operational
787902510010,GLASS FRONTED BOX FOR KEYS,,,Dead Stock,Dispose,500.0,Operational
789024500018,IRON RACK SKELETON TYPE 10'X6',,,Dead Stock,Dispose,10500.0,Operational
79010805,"DUNGRI CLOTH, COTTON KHADI, BLUE 91 CM WIDE TO SPEC.NO.IS:3778 / 1993 WITH AMENDMENT No.1,....",,,Active,Retain,0.0,Operational
79010866,"DUNGRY CLOTH COTTON KHADI BLEACHED TO IS: 3778-1993,AMENDMENT-1 IN A PIECE LENGTH OF 10 TO....",,,Active,Retain,1818.6,Operational
793152030029,Safety Shoe,,,Dead Stock,Dispose,0.0,Operational
79333485,DUSTERS  COTTON KHADI  61 cms  x 61cms  SPECN: DUSTERS CLOTH COTTON KHADI BLEACHED  TO IS.....,,,Active,Retain,422.94,Operational
794700030016,"Rain Coat With Cap/Hood and separate  Waterproof trouser, Functional specification:-Waterp....",,,Active,Retain,3134.25,Operational
79511740,WASTE COTTON COLOURED TO IS 5485/80 OR LATEST.,,,Slow Moving,Rationalize,317.25,Operational
79511843,WASTE COTTON WHITE UNTEASED  TO IS. 6612/79 OR LATEST.,,,Slow Moving,Rationalize,1047.2,Operational
795148170100,SAFETY FOOTWEAR,,,Active,Retain,4594.92,Operational
80010295,"INTERNAL COMBUSTION ENGINE CRANK CASE OILS - Gr. SAE-40 TO IS: 13656/2002, TYPE EDL-2 (API....",,,Dead Stock,Dispose,0.0,Operational
80010714,AXLE OIL MEDIUM TO IS:1628/1986.,,,Slow Moving,Rationalize,4523.23,Operational
80090400,"Superior Kerosene Oil (SKO)- Non-PDS, IS: 1459: 2016  3rd  Revision.",,,Active,Retain,934.62,Operational
80090436,KEROSENE OIL,,,Dead Stock,Dispose,0.0,Operational
802000029550,Handheld Digital Infrared Thermometer,,,Slow Moving,Rationalize,0.0,Operational
81032213,GRAPHITE POWDER GRADE-II 20% ASH CONTENT FOR USE AS FOUNDRY FACING MATERIAL TO SPECN. NO.I....,,,Dead Stock,Dispose,1842.9,Operational
81050264,DETERGENT BAR 250 GMS TO BRAND  RIN/HENKO/TIDE  AS IN ORIGINAL PACKING,,,Active,Retain,1511.37,Operational
81050525,LIQUID HAND WASH OF BRAND MEDIMIX(OR) HOMOCOL (OR) DETTOL (OR) LIFEBUOY WITH A PERFUME OF ....,,,Active,Retain,599.15,Operational
81050999,TOILET SOAP-TO BE SUPPLIED IN THE FORM OF SMOOTH CAKES OF MINIMUM 100 GRAMS EACH SECURELY ....,,,Active,Retain,285.9,Operational
81070317,LIQUID ANTISEPTIC DETTOL IN PHIALS OF 50 ML.,,,Active,Retain,75.38,Operational
829001030023,NON STOCK INDENT 1302 A ( Pink+White),,,Slow Moving,Rationalize,0.0,Operational
83030062,"83030062G-2Imprest Cash Book, A4 B/S Book Printing in Bi-lingual (Hindi and Englis....",,,Slow Moving,Rationalize,0.0,Operational
83030268,S&T-IB(II)Signal Failure Inspection BookA4B/SBksPrinting in Bi-lingual (Hindi and Eng....,,,Slow Moving,Rationalize,645.0,Operational
83031091,CA-52Register of Expenditure of New Minor workA4B/SBKSPrinting in Bi-lingual (Hindi a....,,,Dead Stock,Dispose,0.0,Operational
83042416,"PAPER DUPLICATING WHITE SEMI ABSORBENT SIZE A3,75 GSM TO 29.7 X 42 CM 9.35 KGS PER 1000 SH....",,,Active,Retain,284.41,Operational
83049400,PLAIN COPIER PAPER GSM 80+/-4% IN SIZE OF 210 X 297 MM (A4 SIZE) CONFORMING TO IS:14490/19....,,,Active,Retain,3156.94,Operational
83049502,PLAIN COPIER PAPER GSM 80+/-4% IN SIZE OF 420 X 297 MM (A3 SIZE) CONFORMING TO IS:14490/19....,,,Active,Retain,1751.81,Operational
83050280,VEHICLE LOG BOOK (CE-485Staff Car Log BookA4B/SLPrinting in Bi-lingual (Hindi and En....,,,Slow Moving,Rationalize,0.0,Operational
83050796,DISCOONECTION RECONNECTION REGISTER T.351[S&T],,,Slow Moving,Rationalize,118.0,Operational
83051454,83051454 ; G-6 L ; T.A JOURNAL / LARGE ; A4 B/S L Printing in Bi-lingual (Hindi and E....,,,Active,Retain,70.0,Operational
83051661,G-49 ;83051661 ATTENDANCE REGISTER ; 9X12 B/S BOOKS  Printing in Bi-lingual (Hindi a....,,,Active,Retain,181.76,Operational
83052057,G-375Receipt and Despatch RegisterA4B/SBKSPrinting in Bi-lingual (Hindi and English a....,,,Slow Moving,Rationalize,0.0,Operational
83053013,G-60 ; MUSTER ROLL A4 B/S BKS Printing in Bi-lingual(Hindi and English as perspeci....,,,Slow Moving,Rationalize,272.0,Operational
83054110,"ENVOLOPE SMALL  (ENVELOPES MADE OF BROWN WRAPPER DOUBLE IMPERIAL, RIBBED KRAFT TO SIZE 26....",,,Dead Stock,Dispose,0.0,Operational
83055551,FOUR QUIRE NOTE BOOK EACH OF 400 PAGES SIZE 33 CM LENGTH X 20.5 CM  WIDTH. PRINT WITH RULE....,,,Active,Retain,1614.1,Operational
83055563,(1)DESCRIPTION :BOOK RULED 3 QUIRE(2)SIZE  : 21CMS X 29.7 CMS (TRIMMED) (150 LEAVES PER BO....,,,Active,Retain,1392.49,Operational
83055575,TWO QUIRE NOTE BOOK EACH OF 200 PAGES SIZE 33 CM LENGTH X 20.5 CM WIDTH PRINT WITH RULE IN....,,,Active,Retain,724.22,Operational
83055587,BOOK ROULED 100 PAGES   ONE QUIRE NOTE BOOK EACH OF 100 PAGES SIZE 33 CM LENGTH X 20.5 CM....,,,Active,Retain,487.6,Operational
83057213,FILE COVER THICK  (FILE BOOKS FILE COVERS WITH 1.3cm WIDE TAPE AND TWO TAGS 50cm COVER THI....,,,Active,Retain,1656.9,Operational
83057225,FILE COVER THIN (FILE BOOKS FILE COVER WITH 1.3 CM WIDETAPE & 2 TAGS 50 CM OR OVER THIN 2....,,,Active,Retain,1742.78,Operational
83058473,S&T-R-30:-  Joint Inspection Book A4 B/S Bks. . Printing in Bi-lingual (Hindi and English....,,,Slow Moving,Rationalize,0.0,Operational
83058618,"PAD DRAFT (100 SHEETS EACH) OF WHITE PRINTING PAPER R A4 SIZE,60 GSM TO IS.1848 AND THE BR....",,,Active,Retain,204.1,Operational
83059131,83052100 ; S-1302 ; REQUISITION FOR STORES (NS) INDENT 100 PAGES VALUE UPTO 20000/-  A5 B/....,,,Slow Moving,Rationalize,0.0,Operational
830599000335,Medical Identity card (G:415),,,Slow Moving,Rationalize,0.0,Operational
83060420,STE-2Failure ReportA5O/SBksPrinting in Bi-ilingual (Hindi and English as per specimen....,,,Slow Moving,Rationalize,0.0,Operational
83070552,CHALLAN BOOK  (ST-47Stores Depot ChallanA4O/SBksPrinting in Bi-lingual (Hindi and Eng....,,,Slow Moving,Rationalize,637.0,Operational
831100640020,DMTR REGISTER,,,Dead Stock,Dispose,0.0,Operational
838000320109,INDENT FORMS T-136,,,Dead Stock,Dispose,100.0,Operational
838000370058,Medical Index card,,,Slow Moving,Rationalize,0.0,Operational
838000530141,Joint Inspection register of Point and crossings,,,Active,Retain,0.0,Operational
83903112,"PINS IN PACKETS OF 25 GMS, PLATED 2.5 CM LONG IS.5653/88 TO CSO/VOC NO. M.046.",,,Active,Retain,0.0,Operational
83904827,TAG COTTON WHITE 60 CM LONG IN BUNDLES OF 100 EACH (SHOE LACE PATTERN ).,,,Active,Retain,602.27,Operational
83904839,TAG COTTON WHITE 30 CMS LONG IN BUNDLES OF 100 NOS. EACH (SHOE LACE PATTERN) CSO/M.077).,,,Active,Retain,465.3,Operational
839049213415,"Stock indent, NS Indent forms, Medical card, Imprest cash book, Receipt and Despatch regi....",,,Slow Moving,Rationalize,0.0,Operational
839049414573,GRS Book,,,Dead Stock,Dispose,2428.0,Operational
839096160833,STOP BOARD,,,Dead Stock,Dispose,0.0,Operational
839096164279,STOP BOARD,,,Slow Moving,Rationalize,21104.0,Operational
839096165028,STOP BOARD with clamp for ESB,,,Active,Retain,738640.0,Operational
839096165867,Spare EOLB for Heidz make- Cam for Limit switch  on  BOOM shaft,,,Active,Retain,33276.0,Operational
839097770035,DS 8 FORM (S- 1539/DS),,,Slow Moving,Rationalize,0.0,Operational
839098350029,Stock Indent,,,Slow Moving,Rationalize,0.0,Operational
839098870062,SEM BOOK,,,Dead Stock,Dispose,1874.0,Operational
860104640026,CPU CARD FOR FIRE ALARM SYSTEM,,,Dead Stock,Dispose,97308.0,Operational
869014510053,"DEMINERALIZATION WATER TREATMENT PLANT, Purifying capacity 100 LPH with RO system. Input ....",,,Dead Stock,Dispose,0.0,Operational
869022070617,PIPE WRENCH SIZE 12'',,,Dead Stock,Dispose,1100.0,Operational
869022810017,CUP BOARD  EMPTY AXLE COUNTER  EVALUATER RACK,,,Dead Stock,Dispose,1200.0,Operational
869026010019,STORAGE BATTERY 12V/80 AH,,,Slow Moving,Rationalize,0.0,Operational
901100170817,FENCING FOR LOCATION BOX,,,Active,Retain,24067.36,Operational
901100480016,BOARD C MARKER,,,Dead Stock,Dispose,5250.0,Operational
901301030014,(Board G marker),,,Slow Moving,Rationalize,1500.0,Operational
901301040019,Board P Marker,,,Dead Stock,Dispose,500.0,Operational
902500319657,Revolving Chair BOSQ,,,Active,Retain,0.0,Operational
902900130011,RACK STEEL For KEEPING FILE 4 PLANS,,,Dead Stock,Dispose,1500.0,Operational
909001280016,COLLER FOR PANNEL WITH LINE BLOCK STICKER,,,Slow Moving,Rationalize,800.0,Operational
909001290010,RACK BOILER TUBE WITH 6 PARTITION,,,Dead Stock,Dispose,4500.0,Operational
909001300015,RACK For OFFICE FILE,,,Dead Stock,Dispose,6750.0,Operational
909001310010,RACK STEEL TO DRG NO OJA/31/61,,,Dead Stock,Dispose,4500.0,Operational
909001320014,SHEET IRON BATTERY BOX( CUP BOARD),,,Dead Stock,Dispose,9000.0,Operational
909001330019,LOCK PAD IRON 65MM,,,Dead Stock,Dispose,83.0,Operational
91150401,SOLDER CORE RESIN FILLED (Kgs.),S4,Sufficient,Active,Retain,7097.94,Operational
920500020022,ENGINE OIL 15W 40,,,Dead Stock,Dispose,0.0,Operational
92111002,"HIGH SPEED DIESEL (HSD): IS:1460-2005 (5th Revision or latest) Amendment No.3, Sept, 12",,,Dead Stock,Dispose,0.0,Operational
929000640037,GRAPHITED GREASE GRADE-III,,,Active,Retain,97596.4,Operational
990401070023,RC-TU150B canon Ink ribbon Black  (5PC/set)150m/pc- Total:750mtr,,,Slow Moving,Rationalize,0.0,Operational
990401080016,PVC tube white 100m/roll-3.0mm ID for(for 1.0 and 1.5sq mm wire),,,Slow Moving,Rationalize,0.0,Operational
