PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
560604917885,Signal maintainers tool bag with tools,Railway_Operations,TVC,Thiruvananthapuram,Signal Equipment,Operational,C,,4.0,32922.0,131688.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
569043280014,HASSDAC TOOL KIT,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,2.0,45000.0,90000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
729099420014,RELAY TEST KIT,Railway_Operations,TVC,Thiruvananthapuram,Relay,Operational,C,,0.0,36752.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
539839801009,TRACK SHUNT METER,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,7.0,5345.46,37418.19,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
505600260112,DIGITAL EARTH TESTER,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,7.0,5640.4,39482.8,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
45174416,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FRO....,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,294.0,61.65,18123.92,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
45174404,HYDROMETER COMPLETE SET,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,70.56,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
430512780011,DIGITAL CLAMP ON EARTH TESTER,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,3.0,21240.0,63720.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
430100570013,DIGITAL CLAMP METER (mA Range),Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,4212.6,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
553000021649,(OTDR) Optical Time Domain Reflectometer,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,120000.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800650014,AVR 1.5 KVA (AMARA RAJA IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,B,,3.0,70000.0,247800.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800310010,DC DC CONVERTER 12-28 V/1 A ( STATCON IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,1.0,11850.0,11850.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800320014,DC DC CONVERTER 12V-40 V/1 A ( STATCON IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,1.0,11485.0,11485.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800330019,DC DC CONVERTER 3-6 V/.1 V ( STATCON IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,1.0,5525.0,5525.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800340013,STEP DOWN TRANSFORMER 230/110 VAC/1 KVA ( AMARARAJA IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,4.0,6403.0,25612.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800530010,DC DC CONVERTER 24-32 V/10A (AMARA RAJA IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,7.0,24190.0,169330.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800540014,INVERTER 1.5 KVA (AMARA RAJA IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,0.0,60180.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800570018,INVERTER 2 KVA (AMARA RAJA IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,0.0,64900.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800580012,DC DC CONVERTER 100-150 V/ 1 A (AMARA RAJA IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,5.0,21500.0,126850.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800590017,DC DC CONVERTER 12-28 V/ 5A (AMARA RAJA IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,5.0,20000.0,118000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800600011,DC DC CONVERTER 2-12 V/ 5A (AMARA RAJA IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,5.0,17000.0,100300.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800620010,DC DC CONVERTER 24-32 V/5A (AMARA RAJA IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,4.0,20060.0,80240.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800630015,AVR 2 KVA (AMARA RAJA IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,B,,3.0,75000.0,265500.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800640010,TRANSFORMER MODULE  1 KVA (AMARA RAJA IPS),Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,5.0,18000.0,106200.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560606820017,CVT 1.5 KVA STATCON IPS.,Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,1.0,45165.0,45165.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560611160012,STATIC SWITCH (AUTO/C/o  INV/CVT) STATCON  MAKE IPS,Railway_Operations,TVC,Thiruvananthapuram,IPS,Operational,C,,1.0,36595.0,36595.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560627260013,DC DC Converter 24-32V/10A STATCON make,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,B,,14.0,23836.0,333704.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406410014,AXLE COUNTER  RESET BOX  GG  MAKE,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,5.0,39294.0,196470.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406420019,AXLE COUNTER PD 1 CARD ( GG TRONICS),Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,0.0,34361.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406390015,AXLE COUNTER MICRO LOGIC CARD 1 CEL MAKE ( MLB -1),Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,3.0,37000.0,111000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406380010,AXLE COUNTER RELAY BOX WITH Q TYPE RELAY CEL MAKE,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,1.0,15000.0,15000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406370016,AXLE COUNTER RELAY DRIVE CARD CEL MAKE,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,4.0,26000.0,104000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406360011,AXLE COUNTER EVENT LOGGER CARD CEL MAKE,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,2.0,26000.0,52000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406350017,AXLE COUNTER MOTHER BOARD CEL MAKE,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,2.0,6000.0,12000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406340012,AXLE COUNTER DC DC CONVERTER CARD CEL MAKE,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,1.0,16000.0,16000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406330018,AXLECONTER SPD CEL MAKE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,26000.0,26000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406320013,AXLE COUNTER MODEM CARD CEL MAKE,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,5.0,26000.0,130000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560409850013,LCD DISPLAY FOR GG TRONICS MAKE SSDAC/HASSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,5.0,6110.0,36049.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406450012,AXLE COUNTER TX AND RX COIL CEL MAKE,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,0.0,48300.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406440018,AXLE COUNTER DEFLECTOR PLATE ( GG TRONICS),Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,2.0,4300.0,8600.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406430013,AXLE COUNTER PD 2 CARD ( GG TRONICS),Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,0.0,34361.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406400010,AXLE COUNTER MICRO LOGICAL CARD 2 CEL MAKE ( MLB -2),Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,4.0,37000.0,148000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
549007210019,CLS SHOE (SURFACE BASE),Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,33.0,5356.0,176748.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
549007220013,CLS HOOD FOR CALLING ON SIGNAL (FRP),Railway_Operations,TVC,Thiruvananthapuram,Signal Equipment,Operational,C,,25.0,279.0,6975.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
549007451357,Hood for main signal,Railway_Operations,TVC,Thiruvananthapuram,Signal Equipment,Operational,C,,30.0,230.1,6903.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
549008630016,CLS LADDER 3.6 MTRS WITH PLATFORM,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,3.0,4000.0,12000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
549004210010,Hood for main signal (Route),Railway_Operations,TVC,Thiruvananthapuram,Signal Equipment,Operational,C,,20.0,199.42,3988.4,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
544300050010,Offset Bracket for Main Signal (140 mm),Railway_Operations,TVC,Thiruvananthapuram,Signal Equipment,Operational,C,,28.0,3758.87,105248.39,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
544100210017,OFFSET BRACKET  SMALL FOR SHUNT SIGNAL,Railway_Operations,TVC,Thiruvananthapuram,Signal Equipment,Operational,C,,10.0,1487.0,14870.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
544100200012,CLS POST 4.5/4.6 MTRS,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,11.0,6606.02,72666.21,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
544100190018,CLS POST 2.5 Mtrs,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,54.0,2798.0,151092.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
543500020075,CLS LADDER SHOE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,3.0,850.0,2550.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564680690014,CLS unit 4 Aspect,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,4.0,12584.0,50336.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564680670015,CLS Unit 2 Aspect,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,8580.0,8580.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564600470016,CALLING ON UNIT FRP,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,2.0,4940.27,9880.53,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
561801220031,Multi Lamp Route Indicator (LED Single Digit).,Railway_Operations,TVC,Thiruvananthapuram,LED Signal,Operational,C,,2.0,36580.0,73160.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
561801220020,Multi Lamp Route Indicator (LED Double Digit).,Railway_Operations,TVC,Thiruvananthapuram,LED Signal,Operational,C,,5.0,32450.0,162250.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
565000077320,FRP 3 aspect signal unit for road warning,Railway_Operations,TVC,Thiruvananthapuram,Signal Equipment,Operational,C,,0.0,14414.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
555500130012,SHUNT SIGNAL UNIT (W/O BASE),Railway_Operations,TVC,Thiruvananthapuram,Signal Equipment,Operational,C,,1.0,1000.0,1000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
549008640010,CLS UNIT 3 ASPECT FRP,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,5200.0,5200.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
555400140019,CLS POST 3.5/3.6 MTRS,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,5343.64,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
555400340010,CLS  UNIT 3 ASPECT,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,B,,47.0,10296.0,483912.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
469064280014,GOODS WARNING FRP SIGHTING BOARD WITH ANGLE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,6985.6,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
539825720018,MARKER BOARD P,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,2.0,135.0,270.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
555500150011,GOODS WARNING BOARD ORDINARY TYPE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,7700.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
549007320019,STOP BOARD.,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,18.0,4107.44,73934.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
549007190010,BLOCK LIMIT BOARD,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,2650.0,2650.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
561303510011,Bell Relay PCB for SGE,Railway_Operations,TVC,Thiruvananthapuram,Relay,Operational,C,,1.0,140.0,140.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
561303520016,Galvo for FM,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,5.0,2500.0,12500.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
561303680019,M LOCK COIL FOR FM BLOCK INSTRUMENT,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,1800.0,1800.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
561304210011,Galvo for SGE Block Instrument,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,2999.0,2999.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560100320010,DYNAMIC HANDSET FOR SGE BLOCK INSTRUMENT,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,2885.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
56020790,DYNAMIC HANDSET FOR SGE BLOCK INSTRUMENT,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,3.0,3004.17,9012.51,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
561301650012,FM TX 1800 HZ.,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,6.0,20881.97,125291.84,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
561301210012,FM TX 2700 HZ.,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,B,,16.0,21149.8,338396.86,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560100600018,"PLUNGER TERMINAL ASSEMBLY WITH  B, L, V CONTACTS.",Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,5.0,500.0,2500.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
561301200018,FM RX 2700 HZ.,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,B,,12.0,19313.11,231757.37,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
561301190013,FM RX 1800 HZ,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,B,,12.0,19975.0,239700.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564700060020,LED SIGNAL FOR ROAD WARNING RED,Railway_Operations,TVC,Thiruvananthapuram,LED Signal,Operational,C,,18.0,5359.0,96462.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564682050016,LED SIGNAL FOR ROAD WARNING YELLOW,Railway_Operations,TVC,Thiruvananthapuram,LED Signal,Operational,C,,18.0,5359.0,96462.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560600610013,INVERTER 24 V/110 V/500 VA,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,34467.8,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
469064350016,INVERTER 110/110/3 KVA,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,32437.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
564800350018,COPPER STRIP 300MMX25MMX6MM,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,24.0,425.0,10200.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
567912400016,COPPER TAPE 25 MMX 3MM DOWN CONDUCTOR,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,81.67,405.58,33123.72,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
565100690014,"Maintenance free earthing consist of earthing rod 3 mtr-01 no, MEEB 30 cm-01 no, SEEB 15 c....",Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,4500.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
54900542,CABLE TERMINATION BOX FOR IRS POINT MACHINE,Railway_Operations,TVC,Thiruvananthapuram,Point Machine,Operational,C,,12.0,1430.44,17165.28,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
56500026,APPARATUS CASE GRS FULL,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,A,,16.0,47237.8,755804.85,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560610490016,CTB FOR IRS POINT MACHINE,Railway_Operations,TVC,Thiruvananthapuram,Point Machine,Operational,C,,0.0,450.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
520502630017,E1 CONVERTER,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,42000.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
509000220019,Cable Jointing Kit for 6 Quad Cable,Railway_Operations,TVC,Thiruvananthapuram,Signal Cable,Operational,C,,0.0,3610.75,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
500501150012,10 pair CT Box,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,2000.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
569894960011,RELAY PLUG BOARD FOR QNI 8F/8 B,Railway_Operations,TVC,Thiruvananthapuram,Relay,Operational,C,,0.0,169.2,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
569894970016,RELAY PLUG BOARD FOR QNAI  8F/8 B,Railway_Operations,TVC,Thiruvananthapuram,Relay,Operational,C,,0.0,169.2,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560411020012,HASSDAC EQUIPMENT GG TRONICS MAKE,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,0.0,417000.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560411170010,Reset Card for Reset Box for GG Tronics Make HASSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,5.0,29735.0,175436.5,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560407200015,TRANSMITTER COIL 720 P CEL MAKE HASSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,10.0,12744.0,127440.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406710010,LCD DISPLAY FOR RESET BOX FOR HASSDAC MOTHER BOARD  CEL MAKE 720 P,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,15.0,1797.53,26963.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406700016,AUTO RESET CARD FOR CEL MAKE HASSDAC 720 P,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,3.0,17110.0,51330.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406670012,DC DC CONVERTER FOR CEL MAKE HASSDAC 720 P,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,1.0,19470.0,19470.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560406660018,RESET CARD OF RESET BOX FOR CEL MAKE HASSDAC 720 P,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,4.0,17110.0,68440.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401920014,RESET BOX FOR CEL MAKE HASSDAC 720 P,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,4.0,49442.0,197768.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401890010,SIGNAL CONDITIONER CARD No.1 (SCC-1) FOR CEL MAKE HASSDAC 720 P,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,3.0,38350.0,115050.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
570101147770,OFC Integrated Access Device for HASSDAC (Team Enginneer),Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,0.0,176702.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560407680013,EVENT LOGGER CARD   CEL MAKE  HASSDAC 720 P,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,4.0,31270.0,125080.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560407560019,MODEM CARD FOR CEL MAKE HASSDAC 720 P,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,1.0,31270.0,31270.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560407440014,SIGNAL CONDITIONER CARD No.2 (SCC-2) FOR CEL MAKE HASSDAC 720 P,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,1.0,31270.0,31270.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560407230019,RELAY DRIVE CARD FOR CEL MAKE HASSDAC 720 P,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,5.0,31270.0,156350.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560407210010,RECEIVER COIL 720 P CEL MAKE HASSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,1.0,11800.0,11800.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560407690018,INTERFACE CARD FOR RESET BOX  CEL MAKE HASSDAC 720 P,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,3.0,27730.0,83190.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560409840019,RELAY DRIVE CARD FOR GG TRONICS MAKE HASSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,4.0,23948.1,95792.4,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
520505320015,UHF DIGITAL WALKIE TALKIE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,24150.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401040014,FRAUSCHER - OVER VOLTAGE PROTECTION BOARD,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,28.0,6000.0,168000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401070018,FRAUSCHER - I/O EXB CARD,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,4.0,18000.0,72000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401180018,FRAUSCHER -52 KG DP(GS-03) COMPLETE SET-5M,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,50000.0,50000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401130015,FRAUSCHER - DEFLECTOR PLATE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,21.0,5000.0,105000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401120010,FRAUSCHER - BP POWER 0-8TE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,5.0,10000.0,50000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401110016,FRAUSCHER - BACK PLANE BP POWER 101-4.24TE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,B,,15.0,12500.0,187500.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401100011,FRAUSCHER - BACK PLANE BP EXP.101-1.10TE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,9.0,12000.0,108000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401090017,FRAUSCHER - RESET BOX CARD,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,21000.0,21000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
