PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
549006970018,Isolation Transformer 470:470 Ohms,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,1100.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
549006980012,Power Supply Arrangement for RTU and Battery 12V/40AH( 2Nos) with 7Amps (1 Nos)Charger,Railway_Operations,SA,Salem,Power Supply,Operational,C,,0.0,30000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
56500026,APPRATUS CASE GRS TYPE Full Box,Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,10.0,48633.0,486330.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
56500464,APPARATUS CASE HALF GRS TYPE,Railway_Operations,SA,Salem,Other / Unclassified,Operational,A,,54.0,36951.06,1995357.4,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906900011,"SPD B&C with Enclosure Box (OBO, PHOENIX Make)",Railway_Operations,SA,Salem,Other / Unclassified,Operational,A,,63.0,25287.59,1593118.28,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567900800018,SPD Class-'D' 24V Dc With Enclosure Box,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,44.0,3116.52,137126.86,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539820490011,SPD  Class 'D' 110V AC/DC With Enclosure  Box,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,38.0,3600.0,136800.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906930015,Inverter 24V DC/110V AC/0.5KVA,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,40750.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810780016,DWC Pipe 103.5MM dia ( 6 Mts Long ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,990.0,211.67,209548.35,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
551200010017,"E Type Lock with key (RDSO Drg no.SA-3377/M,RDSO specno.IRS:S-30/64).",Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,6.0,2191.28,13147.69,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539801820013,Point CT Box ( Iron ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,746.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567912690018,SMPS BASED IPS FOR LC GATE WITH ALL ACCESSORIES  & VRLA BATTERIES ( 55+5 NOS),Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,1044734.34,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567906990012,SMPS Based IPS for LC Gate W/o. VRLA Battery,Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,813943.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560604290013,Earth leakage detector with frame,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,120000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
541000030010,Single Ground Frame,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,4.0,11500.0,46000.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
564520370017,Relay AC LED ECR QECX61,Railway_Operations,SA,Salem,Relay,Operational,C,,0.0,8331.34,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
565199160016,ND Fuse 2 Amps,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,100.0,39.48,3947.9,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
565199170010,ND Fuse 4 Amps,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,51.15,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
720816080016,Megger 500V  Model MC941 analog,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,1625.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810790010,Multi meter 18S/FLUKE,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,21500.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560403210014,HASSDAC (GG Tronics Make ) Complete Set,Railway_Operations,SA,Salem,Axle Counter,Operational,C,,0.0,747755.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560403220019,CEL MAKE HASSDAC COMPLETE SETS[HASSDAC].Make;-CEL ( One Set consist of 1) field equipment ....,Railway_Operations,SA,Salem,Axle Counter,Operational,C,,0.0,999999.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567907000019,DC- DC CONVERTER 110VDC/24VDC/5AMPS,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,3.0,32000.0,96000.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810800015,CPVC PIPE 25MM DIA ( 3 Mts LONG ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,154.0,192.72,29678.73,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810810010,FIRE ALARM CIRCUIT INTEGRITY CABLE 2CX1.5Sq.MM (UN ARMOURED ),Railway_Operations,SA,Salem,Signal Cable,Operational,C,,1018.0,116.76,118859.64,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539810820014,FIRE ALARM CIRCUIT INTEGRITY CABLE 2CX1.5Sq.MM ( ARMOURED),Railway_Operations,SA,Salem,Signal Cable,Operational,B,,1352.0,250.0,338000.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
541000040014,' A ' TYPE FOUNDATION FOR LC GATE,Railway_Operations,SA,Salem,Other / Unclassified,Operational,A,,189.0,7687.4,1452918.6,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
570100720012,EPSON-LX-310 DOT MATRIX PRINTER,Railway_Operations,SA,Salem,Printer,Operational,C,,0.0,8101.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539812050017,APP Case RTU BOX,Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,14.0,51754.05,724556.69,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567909270014,SMPS BASED IPS FOR STATION     ( 4 Rd ),Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,1714753.34,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
509000341650,VRLA Battery FOR LC GATE MINI IPS 2V/ 200AH ( ONE SET CONSIST OF 60 Nos OF BATTERY WITH ....,Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,204573.44,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560405910015,RELAY QN1K ( 1000 Ohms ) 6F/6B,Railway_Operations,SA,Salem,Relay,Operational,C,,0.0,9945.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
563047190014,Tool Kit For IRS Point Machine 143MM (or) 220MM,Railway_Operations,SA,Salem,Point Machine,Operational,C,,0.0,3110.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
432305060018,DISTILLED WATER  PLANT WITH TWO DETACHABLE HEATING ELEMENTS OF 1500 WATTS WITH FIBRE TANK ....,Railway_Operations,SA,Salem,LED Signal,Operational,C,,0.0,19875.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567911850026,SMPS based IPS for 6 road Station with  all accessories,Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,130000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567912650010,RCC CABLE MARKERS AS PER DRAWING No.CSTE/CN/OFC/1,Railway_Operations,SA,Salem,Signal Cable,Operational,C,,99.0,271.9,26918.1,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567912780019,DC-DC CONVERTER CARD 24V-32V/10AMPS FOR HBL MAKE IPS,Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,25107.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567913080017,DC-DC CONVERTER CARD 24V-32V/5AMPS (MAKE; AMARARAJA  IPS ),Railway_Operations,SA,Salem,IPS,Operational,B,,10.0,26244.83,262448.28,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567913090011,DC-DC CONVERTER CARD 100-150V/1AMPS (MAKE; AMARARAJA  IPS ),Railway_Operations,SA,Salem,IPS,Operational,C,,2.0,24780.0,49560.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567913100016,DC- DC CONVERTER CARD 24-32V/5AMPS. (STATCON MAKE IPS),Railway_Operations,SA,Salem,IPS,Operational,C,,2.0,17699.61,35399.21,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567913110010,DC- DC CONVERTER CARD 24-32V/10 AMPS. (STATCON MAKE IPS),Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,21093.59,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567913120015,DC- DC CONVERTER CARD 100-150V/1 AMPS. (STATCON MAKE IPS),Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,17198.5,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567913210016,DC- DC CONVERTER CARD 24-32V/5 AMPS. (SUKHILA MAKE IPS),Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,25665.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567913220010,DC- DC CONVERTER CARD 24-32V/10 AMPS. (SUKHILA MAKE IPS),Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,31565.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567913390018,DC- DC CONVERTER CARD 24V-40V/10AMPS. (HBL MAKE IPS),Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,24190.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567913410017,"MAIN LED SIGNAL 3 ASPECT (ONE SET CONSIST  OF ONE RED, ONE GREEN & ONE YELLOW )",Railway_Operations,SA,Salem,LED Signal,Operational,C,,0.0,28438.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009550016,FIRE ALARM HEAT AND SMOKE MULTI SENSOR as per RDSO/SPN /217 /2021 ver-3 or latest.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,10.0,10535.0,105350.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009560010,FIRE ALARM PROBE TYPE BI-METALIC FIXED TEMPERATURE HEAT DETECTOR as per RDSO/SPN /217 /201....,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,1.0,9535.2,9535.2,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009570015,FIRE ALARM ASPERATING(AIR SAMPLING) TYPE SMOKE DETECTOR as per RDSO/SPN /217 /2018 ver-2 o....,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,279098.96,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009580010,FIRE ALARM POWER SUPPLY BOARD as per RDSO/SPN /217 /2021 ver-3 or latest.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,1.0,22159.0,22159.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009590014,FIRE ALARM MANUAL CALL POINT as per RDSO/SPN /217 /2021 ver-3 or latest.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,1.0,6235.0,6235.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009600019,FIRE ALARM ZONE MODULE as per RDSO/SPN /217 /2021 ver-3 or latest.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,1.0,6235.0,6235.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009610013,FIRE ALARM POWER DISTRIBUTION PANEL 5A/2AMPS as per RDSO/SPN /217 /2021 ver-3 or latest.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,2.0,18159.0,36318.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009620018,FIRE ALARM CONTROL MODULE as per RDSO/SPN /217 /2021 ver-3 or latest.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,1.0,39726.2,39726.2,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009630012,FIRE ALARM GSM INTERFACE MODULE FOR INTERFACING WITH CONTROL PANEL as per RDSO/SPN /217 /2....,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,28326.68,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009640017,FIRE ALARM CONDUIT PVC PIPE(25MM 3 MTS LONG),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,95.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009650011,FIRE ALARM UV/IR FLAME DETECTOR as per RDSO/SPN /217 /2018 ver-2 or latest.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,2.0,75473.9,150947.8,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009660016,FIRE ALARM RESETTABLE TYPE ANALOGUE LHS CABLE as per RDSO/SPN /217 /2018 ver-2 or latest.,Railway_Operations,SA,Salem,Signal Cable,Operational,C,,0.0,1000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009670010,FIRE ALARM ADDRESSABLE/MONITOR MODULE as per RDSO/SPN /217 /2021 ver-3 or latest.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,1.0,6236.0,6236.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009680015,FIRE ALARM MOTHER BOARD  as per RDSO/SPN /217 /2021 ver-3 or latest.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,2.0,31044.34,62088.67,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009690010,FIRE ALARM RELAY MODULE WITH BACK BOX as per RDSO/SPN /217 /2018 ver-2 or latest.,Railway_Operations,SA,Salem,Relay,Operational,C,,0.0,2940.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569009700014,0144-FIRE ALARM FAULT ISOLATOR WITH BACK BOX as per RDSO/SPN /217 /2018 ver-2 or latest.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,3850.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567913460010,0145.FIRE ALARM ADDRESSABLE FIRE ALARM  PANEL WITH ALL ACCESSORIES as per RDSO/SPN /217 /2....,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,145706.4,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567913470014,FIRE ALARM SOUNDER CUM STROBE 24V as per RDSO/SPN /217 /2018 ver-2 or latest.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,9464.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
860130660010,FIRE EXTINGUISHER CO2  ( CAPACITY 4.5 KG ),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,5094.28,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567914510019,ELECTRIC KEY TRANSMITTER(EKT) Rotary type,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,10.0,7896.42,78964.21,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569011960019,FIRE ALARM MULTI SENSOR DETECTOR DUAL OPTICAL/THERMAL WITH ROTARIES AND BACK BOXES INCLUDI....,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,10050.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569012500016,FIRE ALARM LOOP CARD as per RDSO/SPN /217 /2021 ver-3 or latest.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,6.0,62733.0,376398.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567915180015,DC- DC CONVERTER CARD 24-32V/10AMPS. (AMARARAJA MAKE IPS),Railway_Operations,SA,Salem,IPS,Operational,B,,27.0,25648.44,692507.85,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567901370019,MAIN LED SIGNAL (ONE SET CONSIST OF ONE RED & ONE YELLOW),Railway_Operations,SA,Salem,LED Signal,Operational,C,,0.0,18172.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567904080016,"SPECIAL EARTH COMPLETE SET ( EARTH ELECTRODE 3MTRS. -1 No, earth enhancing compound -3No,M....",Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,8.0,26104.46,208835.71,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539897026696,Eearthing (Ring type) for EI/IPS equipments and other equipments which consists of the fol....,Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,383060.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569005400012,SUPPLY OF 1:1 VF ISOLATION TRANSFORMERS (470:600),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,1100.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
729026570012,Maintenance Tool Kit (Stanley Telecommunication Tools) Model No-STHT89883-8(89-883),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,13500.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
729026630010,Portable Cable Fault Locator (Stanlay) Model No-ST 25.,Railway_Operations,SA,Salem,Signal Cable,Operational,C,,0.0,150000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539885200027,B TYPE CHOKE AS PER RDSO APEC.NO. IRS.S.65-83 WITH LATEST AMENDMENT-3,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,4.0,2179.95,8719.79,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569008180011,TRACK LEAD JUNCTION BOX FRP TYPE,Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,449.0,1776.69,797732.01,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
521100810024,E1 Converter (V.21 to E1-Converter) with necessary connected equipment,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,5.0,23689.68,118448.4,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539897080010,Relay QNA1K 6F/6B,Railway_Operations,SA,Salem,Relay,Operational,B,,65.0,11709.31,761105.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
565199840120,Supply of Central Monitoring Unit(CMU)as per RDSO Spec.IRS.S:99/2006,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,191425.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
565199840131,Client PC for interfacing to CMU and CRIS server.,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,177920.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
565002570026,Supply of Dual Card E1 to RS232 converter for Data logger,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,38322.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
529003330031,Supply of 24 Port Unmanaged LAN switch of D Link make,Railway_Operations,SA,Salem,Network Equipment,Operational,C,,0.0,20993.74,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539804489642,Supply of L2-24 Port managed LAN switch of D Link make,Railway_Operations,SA,Salem,Network Equipment,Operational,C,,0.0,17344.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569029430028,Supply of Firewall as per Spec.A5,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,81875.59,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
420295636237,Supply of 4 Port KVM Switch,Railway_Operations,SA,Salem,Network Equipment,Operational,C,,0.0,20815.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
500100160020,Supply of 24V E1 extender at the existing Data logger end,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,4.0,21840.0,87360.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
500100170024,Supply of 48Volts E1 extender at the OFC end,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,4.0,21840.0,87360.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539802674181,Supply of 42 U Rack,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,66000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
541500010187,Supply of Signal status monitoring Software,Railway_Operations,SA,Salem,Signal Equipment,Operational,C,,0.0,25000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
527900251898,Supply of Network status monitoring software,Railway_Operations,SA,Salem,Network Equipment,Operational,C,,0.0,25000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
430200027110,Digital Multi-meter MECO 171B+TRMS 10000KHz,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,3600.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
430200027121,Digital Clamp meter MECO 1008 TRMS,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,12.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
565199402140,Supply of Multi Port Front end processor along with 1 no dual card E1 Modem as per RDSO Sp....,Railway_Operations,SA,Salem,Network Equipment,Operational,C,,0.0,165000.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
561548480593,VRLA Battery for IPS 110V/120AH (One set consist of 2V/120AH-60Nos(55+5),Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,161050.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
459065090063,"Supply of GPS receiver module with antenna of 5mts length with RS232 O/P-1 Nos, USB to ser....",Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,41300.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567914940040,DC-DC converter cabinet with 4 nos 24-32v/10A converters and ultimate capacity to accommo....,Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,2.0,167448.0,334896.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
901100171214,Fencing for Apparatus Case(Location box),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,24074.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
129801400020,INDICATION PANEL FOR BLOCK WORKING (Single/double line),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,68395.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
56509935,BATTERY CHARGER 230V AC / 24V DC 20 AMPS TO RDSO SPECN.IRS.S.86/2000 AMENDMENT NO.4 OR LAT....,Railway_Operations,SA,Salem,Power Supply,Operational,C,,3.0,37100.0,111300.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
564700020033,Calling On Aspect  Unit,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,4054.74,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
555400130026,CLS Unit 4 Aspect,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,24442.26,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
419000010723,Rail Joint Insulation 60 Kg (Nylon),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,125.0,930.0,116250.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
469029821314,Cable Termination Box (FRB type),Railway_Operations,SA,Salem,Signal Cable,Operational,A,,81.0,19793.35,1603261.27,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539832391197,DC-DC Converter 12-28V  5Amps for STATCON ENERGIAA make IPS,Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,20060.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539832391203,DC-DC Converter 40-100V 1Amps for STATCON ENERGIAA make IPS,Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,18880.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539832391215,DC-DC Converter 24-32V 5Amps for STATCON ENERGIAA make IPS,Railway_Operations,SA,Salem,IPS,Operational,C,,0.0,20060.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
759098204735,"High Density Polyethylene (HDPE) Pipe 6mtr long, 110mm Dia, Thickness 5.5mm, grade PE63",Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,6.0,319.44,1916.63,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
560604186167,Emergency Sliding Boom complete set,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,202692.0,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
542218842111,EOLB with Boom Assembly (9.76 octagonal),Railway_Operations,SA,Salem,Other / Unclassified,Operational,B,,1.0,465000.0,465000.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
459072080079,Transformer 230V/110V/3 KVA,Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,12270.42,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
569035370022,SPLIT DWC PIPE,Railway_Operations,SA,Salem,Other / Unclassified,Operational,A,,13600.0,180.03,2448340.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
430800081515,Handheld Digital Infrared Thermometer MECO (IRT600TC),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,7.0,2500.0,17500.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
539897650320,Track Feed Resistance (0-30 Ohms),Railway_Operations,SA,Salem,Other / Unclassified,Operational,C,,0.0,391.87,0.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
567900419426,"Relays for SSBPAC(D) S/L (1set=QNN1-4, QNA1-10, QL1-4, QN1-4nos)",Railway_Operations,SA,Salem,Relay,Operational,B,,1.0,216025.0,216025.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
570100421483,Station Master Block Panel for Single line SSBPAC(D) with block phone(1set=2nos),Railway_Operations,SA,Salem,Telephone,Operational,C,,1.0,191675.0,191675.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
540100550027,"Microprocessor Based SSBPAC(D) for S/L including relay rack, without relays(1set=2nos)",Railway_Operations,SA,Salem,Relay,Operational,A,,1.0,1311875.0,1311875.0,SSE/S/SRM/SA067532-S AND T-SR,2026-03-31,12.5.0
