PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
539821920013,CTB MS,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,873.6,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539822940019,FIXING PLATE FOR CH,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,10.0,132.0,1320.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539822950013,GROUND CONNECTION FOR IRS POINT MACHINE (GALVANISED),Railway_Operations,MDU,Madurai,Point Machine,Operational,A,,54.0,20709.5,1118312.89,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823010012,PANEL FOR INTERLOCKING FOR LC,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,82365.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823140011,RELAY QNA1 K 1000 OHMS,Railway_Operations,MDU,Madurai,Relay,Operational,C,,0.0,12381.7,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823150016,TRANSFORMER 110V AC / 110 V AC / 500 VA,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,4.0,4678.7,18714.8,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823160010,VOLTAGE STABILIZER 1 KVA,Railway_Operations,MDU,Madurai,Power Supply,Operational,C,,1.0,17600.0,17600.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823170015,RESET BOX CEL MAKE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,44250.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823380010,INSULATION FOR SPILIT STRECHER BAR,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,915.0,54.2,49593.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823770018,TWO ASPECT MAIN LED SIGNAL,Railway_Operations,MDU,Madurai,LED Signal,Operational,C,,0.0,18762.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823780012,THREE ASPECT MAIN LED SIGNAL,Railway_Operations,MDU,Madurai,LED Signal,Operational,C,,0.0,27533.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823790017,EMERGENCY PANEL,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,A,,2.0,365205.0,730410.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823821270,SMs SLIDE 8 WAY,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,1200.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823821282,SMs SLIDE 16 WAY,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,2400.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823821294,SMs SLIDE 12 WAY,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,1200.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824790013,BATTERY POWER PACK 230/12/7AH,Railway_Operations,MDU,Madurai,Battery / Cell,Operational,C,,4.0,2773.0,11092.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824800018,CABLE PVC 12C X 1.5 SQMM COPPER,Railway_Operations,MDU,Madurai,Signal Cable,Operational,C,,0.0,296.16,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824810012,CABLE 24C X 1.5 SQMM COPPER,Railway_Operations,MDU,Madurai,Signal Cable,Operational,C,,0.0,583.37,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824820017,PPTC FUSE 3 AMPS,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,25.0,11.55,288.75,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824830011,PPTC FUSE 1.10 AMPS,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,1400.0,10.0,14000.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824850010,IPS BATTERY CHARGER MONITOR SMS ALERT,Railway_Operations,MDU,Madurai,IPS,Operational,C,,7.0,13967.0,97769.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824860015,IPS POWER SUPPLY FOR LC GATE,Railway_Operations,MDU,Madurai,IPS,Operational,C,,0.0,899739.97,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824870010,CABLE 10 PAIR,Railway_Operations,MDU,Madurai,Signal Cable,Operational,C,,0.0,109.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824880014,LED CURRENT REGULATOR WITH FUSE BLOCK,Railway_Operations,MDU,Madurai,LED Signal,Operational,C,,0.0,4050.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824890019,MAINTENANCE FREE EARTH,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,34800.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824900013,RELAY RACK SIEMENS,Railway_Operations,MDU,Madurai,Relay,Operational,C,,0.0,22880.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824910018,RELAY RACK TO HOLD 100 RELAYS,Railway_Operations,MDU,Madurai,Relay,Operational,C,,0.0,22880.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824920012,TRANSFORMER RECTIFIER TO CHARGE 1 TO 3-4 CELL CAPACITY TJ (TFBC),Railway_Operations,MDU,Madurai,Battery / Cell,Operational,B,,25.0,10891.19,272279.7,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824930017,TRANSFORMER ISOLATION,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,2895.77,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824970015,ELECTRONIC PUSH BUTTON TELEPHONE,Railway_Operations,MDU,Madurai,Telephone,Operational,C,,0.0,350.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539824990014,LED RED WITH CURRENT REGULATOR,Railway_Operations,MDU,Madurai,LED Signal,Operational,C,,0.0,7566.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
185100110017,PVC PIPE 25MM DIA EACH 3METERS LENGTH,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,24.16,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
40070013,CABLE PVC COPPER 3/.7MMBLAC,Railway_Operations,MDU,Madurai,Signal Cable,Operational,C,,0.0,28.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
40070980,"PVC INSULATED,4CORE, 25 SQ.mm PVC SHEATHED, UNARMOURED FLEXIBLE COPPER CABLE (354/0.3mm) T....",Railway_Operations,MDU,Madurai,Signal Cable,Operational,C,,0.0,677.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
439007570011,Handheld Digital Infrared Thermometer Single-point laser Class II,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,13.0,2397.0,31161.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
439099346297,Analogue Addressable Multi Sensor Detector(FIRE ALARM-TRUE SAFE),Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,9860.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
45174404,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FR....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,197.34,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
45174416,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FRO....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,121.0,61.99,7500.31,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
47200054,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,9972.06,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
47200250,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,1.0,7947.07,7947.07,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
480800010041,BATTERY CHARGER MONITERING SYSTEM,Railway_Operations,MDU,Madurai,Power Supply,Operational,C,,0.0,2050.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
501000183603,12V 7AH BATTERY,Railway_Operations,MDU,Madurai,Battery / Cell,Operational,C,,1.0,739.0,739.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
501026750021,Mother Board Card (Puncom),Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,3000.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
50232319,MAGNETIC TELEPHONE WITH ELECTRO DYNAMIC TRANDUCERS CONFIRMING TO RDSO SPECN.NO.IRS-TC-36/9....,Railway_Operations,MDU,Madurai,Telephone,Operational,A,,205.0,5097.64,1045015.59,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
502323190434,Signal post Telephone,Railway_Operations,MDU,Madurai,Telephone,Operational,C,,10.0,4897.25,48972.52,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
508002210171,Earth electrodes,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,3022.2,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
508503570044,Earth Leakage detector,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,1.0,110000.0,110000.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
521100070144,LAN EXTENDER,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,40000.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
52156576,BATTERY CHARGER 230V AC 110V DC 30 AMPS SPECN.No.IRS-S-86/2000 WITH AMENDMENT - 4. OR LATE....,Railway_Operations,MDU,Madurai,Power Supply,Operational,C,,0.0,10000.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
52156618,BATTERY CHARGER 230V AC / 24V DC 20 AMPS TO RDSO SPECN.IRS.S.86/2000 AMENDMENT NO.4 OR LAT....,Railway_Operations,MDU,Madurai,Power Supply,Operational,C,,0.0,10000.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539800829471,T NETWORKING for RTU,Railway_Operations,MDU,Madurai,Network Equipment,Operational,B,,6.0,43000.0,258000.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539803389469,Emergency Socket Box (FRP),Railway_Operations,MDU,Madurai,Termination / Wiring,Operational,C,,65.0,300.0,19500.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812640015,ANNOUNCIATOR 8 WAY,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,9350.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812650010,INSULATION FOR GAUGE TIE PLATE 3 HOLES,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,B,,2215.0,115.02,254767.09,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812660014,CLS POLE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,2974.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812670019,ELECTRONIC PUSH BUTTON TELEPHONE 1+1,Railway_Operations,MDU,Madurai,Telephone,Operational,C,,0.0,3000.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812680013,CABLE TERMINATION BOX (FRP),Railway_Operations,MDU,Madurai,Signal Cable,Operational,C,,16.0,4377.83,70045.23,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812690018,INSULATION FOR 'D' BRACKET,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,55.0,103.62,5699.11,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812700012,BATTERY POWER PACK 230/110/3.6/2.2 AH,Railway_Operations,MDU,Madurai,Battery / Cell,Operational,B,,104.0,1981.22,206046.88,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812720011,BATTERY POWER PACK 110/3.6/2.2 AH,Railway_Operations,MDU,Madurai,Battery / Cell,Operational,C,,2.0,1981.61,3963.21,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812730016,BOX GRS FULL (DOUBLE WALLED),Railway_Operations,MDU,Madurai,LED Signal,Operational,C,,2.0,56885.0,113770.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812740010,TX COIL AMPLITUDE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,10472.5,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812750015,RX COIL AMPLITUDE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,10472.5,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812760010,BOX GRS FULL (RTU TYPE),Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,57028.5,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812770014,BLOCK BELL EQUIPMENT,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,5.0,2738.24,13691.19,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812780019,CONDENSER UNIT FOR TLB UNIT NO.1,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,2151.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812790013,CONDENSER UNIT FOR TLB UNIT.II,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,2161.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812800018,CONDENSER UNIT FOR TLB UNIT.III,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,2092.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812810012,CONDENSER UNIT FOR TLB UNIT.NO.IV,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,2031.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812820017,CLS 2 ASPECT,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,B,,17.0,16716.57,284181.64,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812830011,BOX GRS HALF SIZE 1/2,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,28620.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812840016,CHOKE 'B' TYPE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,15.0,1836.27,27543.99,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812850010,FUSE ND 4 AMPS,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,B,,2382.0,81.24,193504.15,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812860015,FUSE ND 2 AMPS,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,B,,2365.0,80.16,189566.58,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812900013,LED SIGNAL RED ASPECT FOR ROAD WARNING,Railway_Operations,MDU,Madurai,LED Signal,Operational,C,,14.0,5897.09,82559.26,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812910018,LED SIGNAL YELLOW FOR ROAD WARNING,Railway_Operations,MDU,Madurai,LED Signal,Operational,C,,27.0,6217.66,167876.82,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812920012,LED ECR (QECX),Railway_Operations,MDU,Madurai,LED Signal,Operational,C,,9.0,6516.1,58644.86,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812930017,PUSH SWITCH FOR TLB INSTRUMENT,Railway_Operations,MDU,Madurai,Network Equipment,Operational,C,,0.0,2983.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812940011,PUSH SWITCH WITH WHITE KNOB FOR PANEL,Railway_Operations,MDU,Madurai,Network Equipment,Operational,C,,26.0,3777.96,98226.83,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812950016,FUSE PBT,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,100.0,114.11,11411.2,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812960010,RELAY QBA1,Railway_Operations,MDU,Madurai,Relay,Operational,B,,36.0,9776.0,351936.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812970015,RELAY QT2,Railway_Operations,MDU,Madurai,Relay,Operational,C,,0.0,6990.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812980010,SM'S KEY ASSEMBLE FOR PANEL,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,7.0,1503.51,10524.58,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539812990014,THUMB SWITCH 2 POSITION,Railway_Operations,MDU,Madurai,Network Equipment,Operational,C,,18.0,5177.0,93186.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539813000010,TELEPHONE LIGHT WEIGHT PORTABLE CONTROL PHONE,Railway_Operations,MDU,Madurai,Telephone,Operational,C,,0.0,1610.71,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539813010015,TRACK FEED RESISTANCE 0.30 OHMS,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,601.0,307.89,185042.49,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539813020010,TRANSMITTER 1800 HZ (DIODO INSTRUMENT),Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,4.0,19255.24,77020.96,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539816660010,ELETROLYTE CAPACITOR 5000 MFD,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,295.0,65.37,19284.15,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539816670014,RECEIVER 1800 HZ (DIODO INSTRUMENT),Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,2.0,19581.79,39163.58,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
560404541531,DATALOGGER WITH 512 DIGITAL AND 64 ANALOG INPUTS,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,A,,3.0,573185.0,1719555.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
371572210567,EPOXY GEL,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,1829.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
41097427,"ISI MARKED,GENERAL PURPOSETYPE,PRESSURS SENSITIVE ADHESIVE TAPES FOR ELECTRICAL PURPOSES(P....",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,10.0,1.05,10.51,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
469032821007,EMPTY BARREL   210 lit. CAP,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,100.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
500500680030,HALF SPLIT DWC PIPE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,161.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
501000401345,KEY HOLDER BOX,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,458.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823320013,PAINT RED OXIDE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,89.6,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823330018,RAIN SUIT SHIRT WITH PANT AND CAP,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,16.0,1080.0,17280.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539823360011,SAFETY SHOE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,2.0,1290.0,2580.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539839010018,Empty cable drum,Railway_Operations,MDU,Madurai,Signal Cable,Operational,C,,0.0,10.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539847620010,floppy,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,26.0,1.0,26.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539851450011,SUIT DARK GREY 1.5M,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,127.7,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539851470010,SAREES BLUE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,281.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539851480015,SHIRT CLOTH GREY,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,85.26,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539851490010,REFLECTIVE JACKET,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,31.0,344.0,10664.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
549009720013,Graphite Grease conforming to IS508: 2022- Grease Graphited-Grade III,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,122.13,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
569082300028,SMOKE TESTER SPRAY,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,2.0,2478.0,4956.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
620701817337,G I PIPE 80MM DIA WITH COUPLER,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,384.38,400.0,153752.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
71010324,BRUSHES PAINT and VARNISH FLAT SIZE 12 MM TO IS: 384(part -1) ;2012(or) LATEST AND BRISTLE....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,81.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
71010336,"BRUSHES, PAINTS & VARNISHES, FLAT, SIZE 25mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS....",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,154.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
71010350,"BRUSHES, PAINTS & VARNISHES, FLAT SIZE 50mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS:....",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,447.33,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
71010361,"BRUSHES, PAINTS & VARNISHES, FLAT SIZE 63mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS:....",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,414.18,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
71080326,BROOMS COCOA WELL CLEANED & DRIED FROM THE STEMS OF COCONUT LEAVES 20cms CIRCUMFERENCE AT ....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,60.0,28.73,1723.8,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
71080545,"STREET BROOMS (Malar), PADAL MADE WITH BROOMSTICKS 68 cms to 70cms LONG WITH  THICK END  A....",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,160.72,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
71130172,Basket bamboo 450mm x 250mm  made of chicks 6mm wide taken from outer(bark) smooth side of....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,219.23,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
72010058,High speed steel hand hack saw blades to size 300mm x 12.5mm x 0.63 x 14 TPI (teeth per in....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,26.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
72010332,LIGHT POWER HACKSAW BLADE HIGH SPEED TO SIZE 400 mm LONG  x 25 mm WIDTH X 1.25 / 2.5mm TO ....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,281.4,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
749004060037,SEALING WIRE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,49.0,143.47,7030.23,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
75544453,TWINE COUNTRY JUTE 3PLY TO IS.SPECN.NO.1912/84 VARIETY NO.6.,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,82.53,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
759084543666,SAFETY HELMET,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,114.46,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
77034454,"ENAMEL, SYNTHETIC, EXTERIOR, FINISHING, 'BLACK'. SPECIFICATION: IS:8662\04 & ICF\MD\SPEC-0....",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,82.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
