PL_Code,Description,Current_Stock,Unit,Unit_Cost,Inventory_Value,Last_Receipt_Date,Last_Issue_Date,Days_Since_Movement,Inventory_Aging_Class,Movement_Status,Inventory_Value_Band,Depot,Operational_ABC,Inventory_Domain,Business_Unit,Division,Snapshot_Date,Pipeline_Version
539810460010,CLS Unit 2 Aspect,13.0,Nos.,13820.51,179666.58,31-10-2025,24-04-2026,44,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810470015,CLS Unit 3 Aspect,26.0,Nos.,18815.83,489211.63,31-10-2025,24-04-2026,44,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
564700050013,Shunt Signal Position Light,1.0,Nos.,7463.5,7463.5,31-10-2025,29-01-2026,129,Monitor,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
549006910010,Goods Warning Board,14.0,Nos.,7700.0,107800.0,08-07-2021,05-11-2025,214,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567906740019,Relay Rack (56 Relay Hold Capacity ),14.0,Nos.,14464.2,202498.86,27-05-2026,02-06-2026,5,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567906750013,Class A Lightening Protection.,0.0,Set,72000.0,0.0,16-02-2021,16-03-2022,1544,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567906760018,Relay Index Board,2.0,Nos.,10000.0,20000.0,16-02-2021,26-09-2025,254,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810480010,GI Pipe 50 MM Dia,6.0,MTR,693.66,4161.96,22-11-2025,22-11-2025,197,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567906770012,Track Feed Battery Charger 110V/10AMPS,0.0,Nos.,10831.0,0.0,14-03-2026,08-04-2026,60,Active,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567906780017,Transformer Rectifier (TJ) 110VAc/24VDc/2A,0.0,Nos.,8332.7,0.0,19-02-2025,16-03-2026,83,Active,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56468039,"RED aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible w....",24.0,Nos.,8108.19,194596.55,03-06-2026,24-04-2026,4,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",157.0,Nos.,8257.79,1296472.9,03-06-2026,27-04-2026,4,Active,Active,Rs 10 Lakh - 1 Crore,SSE/S/SRM/SA067532-S AND T-SR,A,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",32.0,Nos.,8957.35,286635.06,03-06-2026,27-04-2026,4,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56462050,Shunt LED as per RDSO      Specification SPECIFICATION   NO.   RDSO/SPN/153/2023 Revision ....,45.0,Nos.,7113.64,320113.83,03-06-2026,24-04-2026,4,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56468027,Route LED  as per RDSO      Specifications SPECIFICATION   NO.   RDSO/SPN/153/2023 Revisio....,190.0,Nos.,6346.3,1205796.1,03-06-2026,10-03-2026,4,Active,Active,Rs 10 Lakh - 1 Crore,SSE/S/SRM/SA067532-S AND T-SR,A,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810490014,D Bracket Insulation set,0.0,Set,780.49,0.0,05-07-2024,17-08-2024,659,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810500019,L Bracket Insulation Set,0.0,Set,308.83,0.0,05-07-2024,05-11-2025,214,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810510013,Stretcher Bar Insulation Set,0.0,Set,666.42,0.0,05-07-2024,19-06-2025,353,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56468064,Calling on LED as per RDSO    Specifications SPECIFICATION   NO.   RDSO/SPN/153/2023 Revis....,20.0,Nos.,7485.4,149707.92,25-09-2025,05-03-2026,94,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810520018,SPD Data for HASSDAC/SSDAC,0.0,Nos.,1714.74,0.0,10-05-2025,12-06-2025,360,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810530012,SPD 24V DC for HASSDAC/SSDAC,0.0,Nos.,1699.2,0.0,09-05-2025,12-06-2025,360,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810540017,SPD 48V DC for HASSDAC/SSDAC,0.0,Nos.,1714.74,0.0,09-05-2025,12-06-2025,360,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56509376,ARA TERMINAL BLOCK 25MM (SMALL) M6 PBT MAKE TO DRG  NO.SA.23741A/ALT-4 AND TO SPECN.IRS.S.....,12919.0,Nos.,74.3,959868.78,25-04-2026,06-05-2026,32,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56509388,PBT TERMINAL 60MM TO RDSO DRG NO:SA23745 (ALT-5)TO SPECN IRS : S-75/2006 AMENDMENT .2. OR ....,9069.0,Nos.,118.64,1075957.28,25-04-2026,13-04-2026,43,Active,Active,Rs 10 Lakh - 1 Crore,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567906790011,PBT FUSE BLOCK 60MM,4851.0,Nos.,160.58,778966.38,25-04-2026,13-04-2026,43,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567906800016,Earth Electrode GI,137.0,Nos.,2090.56,286406.72,05-06-2026,06-06-2026,1,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569001120010,Earth Electrode Copper 3M Long 17MM Dia For (197 Special Earth),16.0,Nos.,8000.0,128000.0,10-04-2021,08-12-2025,181,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569001160018,EARTH ENHANCING COMPOUND (10KG BAG ) ONE NUMBER= 10KG Bags,0.0,Nos.,1500.0,0.0,10-04-2021,16-12-2025,173,Monitor,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569001150013,Copper Stripe 300X25X6MM ( MEEB ),16.0,Nos.,500.0,8000.0,10-04-2021,08-12-2025,181,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569001130014,Copper Strip 150X25/6MM( SEEB ),27.0,Nos.,325.0,8775.0,10-04-2021,08-12-2025,181,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569001170012,CURRENT REGULATOR (CR),0.0,Nos.,1200.0,0.0,10-04-2021,18-11-2021,1662,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569001140019,COPPER STRIP 200X25X6MM ( SEEB),0.0,Nos.,400.0,0.0,10-04-2021,26-12-2024,528,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567906810010,WEB Detector 710P ( CEL ),0.0,Nos.,41300.0,0.0,16-02-2021,30-10-2021,1681,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810550011,SCC-1 Card (710P),0.0,Nos.,30680.0,0.0,16-02-2021,09-10-2025,241,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810560016,SCC-2 Card (710P),0.0,Nos.,30680.0,0.0,16-02-2021,09-10-2025,241,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810570010,MLB-1 ( CEL Make ),15.0,Nos.,43660.0,654900.0,16-02-2021,,1937,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810580015,MLB-2 ( CEL Make ),15.0,Nos.,43660.0,654900.0,16-02-2021,,1937,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
509041001511,Solar Panel 12V/35Watts,0.0,Nos.,10000.0,0.0,16-02-2021,06-03-2026,93,Monitor,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810660011,RTU 64 Dig/16 Analog Inputs,2.0,Nos.,271592.0,543184.0,06-02-2026,08-11-2025,121,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810670016,Power Supply Arrangement for RTU and Battery 12V/42AH( 2Nos) with 10Amps (1 Nos)Charger,0.0,Nos.,16320.0,0.0,16-02-2021,08-10-2021,1703,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810680010,GSM/GPRS Modem,0.0,Nos.,29000.0,0.0,02-09-2023,26-09-2025,254,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810690015,Event Logger Card (CEL Make),6.0,Nos.,30680.0,184080.0,16-02-2021,,1937,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810700010,Modem Card ( CEL Make ),0.0,Nos.,30680.0,0.0,16-02-2021,16-05-2025,387,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810710014,Dc-Dc Converter Card ( CEL Make ),16.0,Nos.,18880.0,302080.0,16-02-2021,,1937,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
565199150011,GI Pipe 100MM Dia/4.5MM thick( 6 Mts Long ),2874.0,MTR,1497.18,4302880.95,29-05-2025,24-04-2026,44,Active,Active,Rs 10 Lakh - 1 Crore,SSE/S/SRM/SA067532-S AND T-SR,A,Railway_Operations,SA,Salem,2026-03-31,12.5.0
565000042810,Top Roller,209.0,Nos.,170.0,35530.0,19-05-2021,16-12-2025,173,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
565010000010,Bottom Roller for LC gate,133.0,Nos.,205.0,27265.0,19-05-2021,16-12-2025,173,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
556200010012,TRESTLES 2/4 WAY,194.0,Nos.,590.0,114460.0,16-02-2021,16-12-2025,173,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
556200060015,Segments,376.0,Nos.,150.0,56400.0,16-02-2021,16-12-2025,173,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
549009220016,Rodding 1 1/4 ( 6 Mts Long ),152.0,Nos.,13000.0,1976000.0,26-04-2022,16-12-2025,173,Monitor,Active,Rs 10 Lakh - 1 Crore,SSE/S/SRM/SA067532-S AND T-SR,A,Railway_Operations,SA,Salem,2026-03-31,12.5.0
541000020015,Solid Joint 1 1/4,112.0,Nos.,600.0,67200.0,16-02-2021,16-12-2025,173,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
542100010031,Adjustable Crank,41.0,Nos.,2500.0,102500.0,16-02-2021,16-12-2025,173,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
549006920015,Straight Arm Crank,20.0,Nos.,7500.0,150000.0,16-02-2021,16-12-2025,173,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
549006930010,Single End Screw Coupling Butt,2.0,Nos.,1200.0,2400.0,16-02-2021,16-12-2025,173,Monitor,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
549006940014,Normal Crank / Ordinary Crank,3.0,Nos.,5500.0,16500.0,16-02-2021,16-12-2025,173,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539820480017,T Joints 1 1/4'' Dia,0.0,Nos.,1900.0,0.0,08-04-2021,22-04-2025,411,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810770011,External Leased Line Modem,2.0,Nos.,21240.0,42480.0,16-02-2021,13-11-2025,206,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
520800070014,Thermo Shrinkable Joint Kit for Jointing Under Ground Quad Cable,0.0,Nos.,2902.86,0.0,02-05-2023,05-05-2023,1129,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
549006960013,Software CD for RTU,0.0,Nos.,17000.0,0.0,16-02-2021,17-11-2025,202,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567906890017,RTU 32 Dig/16 Analog Inputs,0.0,Nos.,180000.0,0.0,16-02-2021,09-12-2025,180,Monitor,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
549006970018,Isolation Transformer 470:470 Ohms,0.0,Nos.,1100.0,0.0,16-02-2021,05-08-2021,1767,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
549006980012,Power Supply Arrangement for RTU and Battery 12V/40AH( 2Nos) with 7Amps (1 Nos)Charger,0.0,Nos.,30000.0,0.0,16-02-2021,14-03-2022,1546,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56500026,APPRATUS CASE GRS TYPE Full Box,10.0,Nos.,48633.0,486330.0,18-02-2026,24-04-2026,44,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56500464,APPARATUS CASE HALF GRS TYPE,54.0,Nos.,36951.06,1995357.4,15-05-2026,03-06-2026,4,Active,Active,Rs 10 Lakh - 1 Crore,SSE/S/SRM/SA067532-S AND T-SR,A,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567906900011,"SPD B&C with Enclosure Box (OBO, PHOENIX Make)",63.0,Set,25287.59,1593118.28,31-03-2026,20-01-2026,68,Active,Active,Rs 10 Lakh - 1 Crore,SSE/S/SRM/SA067532-S AND T-SR,A,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567900800018,SPD Class-'D' 24V Dc With Enclosure Box,44.0,Nos.,3116.52,137126.86,31-03-2026,26-09-2025,68,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539820490011,SPD  Class 'D' 110V AC/DC With Enclosure  Box,38.0,Nos.,3600.0,136800.0,31-03-2026,02-05-2026,36,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567906930015,Inverter 24V DC/110V AC/0.5KVA,0.0,Nos.,40750.0,0.0,05-11-2023,27-10-2025,223,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810780016,DWC Pipe 103.5MM dia ( 6 Mts Long ),990.0,MTR,211.67,209548.35,06-01-2026,06-05-2026,32,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
551200010017,"E Type Lock with key (RDSO Drg no.SA-3377/M,RDSO specno.IRS:S-30/64).",6.0,Nos.,2191.28,13147.69,06-01-2024,18-05-2026,20,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56301571,ROTARY TYPE  POINT MACHINE110V 143MM stroke,0.0,Nos.,115282.17,0.0,06-01-2024,16-12-2024,538,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539801820013,Point CT Box ( Iron ),0.0,Nos.,746.0,0.0,16-02-2021,20-04-2021,1874,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
54253561,KEY LOCK HAND PLUNGER TYPE COMPLETE WITH OUT KEY LOCKS TOWARDS 1 TO 8 TO DRAWING SA 3149/M....,0.0,Nos.,2793.0,0.0,16-02-2021,03-11-2025,216,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567912690018,SMPS BASED IPS FOR LC GATE WITH ALL ACCESSORIES  & VRLA BATTERIES ( 55+5 NOS),0.0,Set,1044734.34,0.0,26-04-2024,04-11-2025,215,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567906990012,SMPS Based IPS for LC Gate W/o. VRLA Battery,0.0,Set,813943.0,0.0,16-02-2021,25-08-2025,286,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
560604290013,Earth leakage detector with frame,0.0,Nos.,120000.0,0.0,16-02-2021,14-12-2023,906,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
541000030010,Single Ground Frame,4.0,Nos.,11500.0,46000.0,16-02-2021,16-12-2025,173,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56119537,CABLE SIZE OF  2C X 2.5 SQ.MM PVC INSULATED CABLE FOR RAILWAY SIGNALLING   HEAVY DUTY UNDE....,0.0,MTR,115.26,0.0,30-10-2024,03-11-2025,216,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56509959,CABLE 12C X 1.5 SQ.MM PVC INSULATING CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNDER GROUND ....,0.0,MTR,215.92,0.0,20-01-2026,19-02-2026,108,Monitor,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56501006,CABLE SIZE OF 24C X 1.5 SQ.MM PVC INSULATED CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNDER ....,0.0,MTR,435.9,0.0,15-04-2026,24-04-2026,44,Active,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56501018,CABLE SIZE OF 30C X 1.5 SQ.MM PVC INSULATED CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNSCRE....,0.0,MTR,695.16,0.0,08-01-2025,27-11-2025,192,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56509960,CABLE 2C X 25 SQ.MM ( Power Cable ) PVC INSULATED ARMOURED UN SCREENED UNDER GROUND ALUMIN....,0.0,MTR,160.0,0.0,05-06-2024,25-07-2025,317,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56110029,POWER CABLE 3C X 10SQ.MM PVC INSULATED ARMOURED UNSCREENED UNDERGROUND CABLE.,0.0,MTR,133.09,0.0,15-04-2025,04-12-2025,185,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56119033,CABLE SIZE OF 19C X 1.5 SQ.MM PVC INSULATED ARMOURED UNSCREENED RAILWAY SIGNALLING CABLE  ....,0.0,MTR,394.76,0.0,23-07-2025,07-11-2025,212,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56450229,"RELAY AC IMMUNE PLUG IN TYPE STYLE QTA2 CONFORMING TO BRS - 939A,BRS.966 (APPENDIX F-21) &....",0.0,Nos.,6953.71,0.0,01-01-2026,19-02-2026,108,Monitor,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56451027,RELAY AC IMMUNE PLUG IN TYPE STYLE QBCA1  CONFORMING TO BRS - 943 IRS.S.34 & IRS.S.23 OR L....,0.0,Nos.,11782.0,0.0,30-03-2026,06-04-2026,62,Active,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56986130,RELAY STYLE QBAT 2F/2B DC TRACK,0.0,Nos.,7525.0,0.0,16-02-2021,30-06-2025,342,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
564520370017,Relay AC LED ECR QECX61,0.0,Nos.,8331.34,0.0,13-12-2025,27-04-2026,41,Active,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
565199160016,ND Fuse 2 Amps,100.0,Nos.,39.48,3947.9,08-06-2024,25-07-2025,317,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
565199170010,ND Fuse 4 Amps,0.0,Nos.,51.15,0.0,16-02-2021,,1937,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56502540,ND Fuse 6 Amps capacity,0.0,Nos.,45.96,0.0,17-02-2021,18-04-2022,1511,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56301704,ROTARY LOCKING TYPE POINT MACHINE GROUND CONNECTION (143mm),6.0,Set,15157.46,90944.78,01-03-2023,23-10-2025,227,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
720816080016,Megger 500V  Model MC941 analog,0.0,Nos.,1625.0,0.0,17-02-2021,16-07-2024,691,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810790010,Multi meter 18S/FLUKE,0.0,Nos.,21500.0,0.0,18-02-2026,20-02-2026,107,Monitor,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
560403210014,HASSDAC (GG Tronics Make ) Complete Set,0.0,Set,747755.0,0.0,03-08-2023,29-05-2024,739,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
560403220019,CEL MAKE HASSDAC COMPLETE SETS[HASSDAC].Make;-CEL ( One Set consist of 1) field equipment ....,0.0,Nos.,999999.0,0.0,16-09-2025,15-11-2025,204,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
