PL_Code,Description,Criticality,Inventory_Status,Movement_Status,Inventory_Action,Inventory_Value,Source_Universe
560401800010,VITAL RELAY BOX GG TRONICS,,,Slow Moving,Rationalize,0.0,Operational
560402070014,SVPD FOR HASSDAC - GG TRONICS,,,Slow Moving,Rationalize,1000.0,Operational
560402860840,MSDAC spares of FRAUSCHER make Over voltage protection board BS1004 (Version-GS01 Part no.....,,,Active,Retain,0.0,Operational
560402922407,(Released) Axle Counter Reset Box,,,Slow Moving,Rationalize,0.0,Operational
560403031430,21/25 KHZ KHZ TX coils assembly suitable for GG Tronics make HASSDAC (Model G36R) as per R....,,,Active,Retain,120000.0,Operational
560403031442,21/25 KHZ RX coils assembly suitable for GG Tronics make HASSDAC (Model G36R) as per RDSO ....,,,Active,Retain,135000.0,Operational
560403082243,DC DC Convertor Card for SSDAC CEL,,,Dead Stock,Dispose,0.0,Operational
560403860010,"DC-DC Converter for MSDAC, Make-CEL",,,Dead Stock,Dispose,0.0,Operational
560404210071,Supply of Tools Kits and Measuring Instrument set for measuring all the track side and pro....,,,Dead Stock,Dispose,124000.0,Operational
560404362326,AXLE COUNTER RX COIL (CEL),,,Dead Stock,Dispose,0.0,Operational
560404420041,FILTER UNIT G.G. TRONICS (Release),,,Slow Moving,Rationalize,19000.0,Operational
560404462333,AXLE COUNTER TX COIL ( GGTRONICS ),,,Slow Moving,Rationalize,411631.2,Operational
560404470019,AXLE COUNTER RX COIL ( GGTRONICS ),,,Slow Moving,Rationalize,0.0,Operational
560404661871,DC DC CONVERTER,,,Dead Stock,Dispose,7000.0,Operational
560404662516,MSDAC CEL High Voltage DC-DC Converter,,,Slow Moving,Rationalize,200000.0,Operational
560404691498,Released AXLE COUNTER Card,,,Slow Moving,Rationalize,0.0,Operational
560405582279,Coupler of CEL SSDAC,,,Slow Moving,Rationalize,135000.0,Operational
560405690362,RELEASED PD1 CARD GGT,,,Slow Moving,Rationalize,2000.0,Operational
560405700021,WEB DETECTOR ONE SET G G  TRONICS(TX-2+RX-2),,,Slow Moving,Rationalize,72000.0,Operational
560405710051,Reset Box for G. G. Tronics (Release),,,Slow Moving,Rationalize,3000.0,Operational
560406360011,AXLE COUNTER EVENT LOGGER CARD CEL MAKE,,,Slow Moving,Rationalize,0.0,Operational
560406440018,AXLE COUNTER DEFLECTOR PLATE ( GG TRONICS),,,Slow Moving,Rationalize,0.0,Operational
560406770018,GG TRONICS MAKE AXLE COUNTER WITH CARDS,,,Dead Stock,Dispose,0.0,Operational
560406800011,GG TRONICS MAKE AXLE COUNTER RESET BOX,,,Active,Retain,77419.16,Operational
560407100010,"LCD Display for Single Section Digital Axle Counter (SSDAC), Make-G. G. Tronics, as per RD....",,,Slow Moving,Rationalize,0.0,Operational
560408090011,Digital Axle Counter spares,,,Dead Stock,Dispose,0.0,Operational
560408100016,Digital Axle Counter spares,,,Dead Stock,Dispose,0.0,Operational
560408110010,Digital Axle Counter spares,,,Dead Stock,Dispose,167560.0,Operational
560408120015,Digital Axle Counter spares,,,Dead Stock,Dispose,0.0,Operational
560408130010,Digital Axle Counter spares,,,Dead Stock,Dispose,0.0,Operational
560408140014,Digital Axle Counter spares,,,Dead Stock,Dispose,0.0,Operational
560408150019,Digital Axle Counter spares,,,Dead Stock,Dispose,0.0,Operational
560408160013,Digital Axle Counter spares,,,Dead Stock,Dispose,0.0,Operational
560408170018,Digital Axle Counter spares,,,Dead Stock,Dispose,0.0,Operational
560408180012,Digital Axle Counter spares,,,Dead Stock,Dispose,0.0,Operational
560408190017,Digital Axle Counter spares,,,Dead Stock,Dispose,125080.0,Operational
560408420140,Supply of Wheel Sensor RSR 180 for Rail Claw Mounting with 15 MTR of cable for Frauscher ....,,,Active,Retain,0.0,Operational
560408420151,: Wheel Sensor with protection tube of Frauscher make MSDAC type RSR 180-001( With BBIK-M ....,,,Active,Retain,0.0,Operational
560408970011,Medha axle counter TX coil,,,Slow Moving,Rationalize,0.0,Operational
560408980016,MEDHA AXLE CPUNTER RX COIL,,,Slow Moving,Rationalize,0.0,Operational
560411020024,HASSDAC EQUIPMENT GG TRONICS MAKE(R),,,Slow Moving,Rationalize,0.0,Operational
560412070035,Power supply Card suitable for Efftronics make RTU as per Spec: IRS: S-99/2006 (Amdt-3),,,Slow Moving,Rationalize,65999.76,Operational
56060002,RAIL JOINT INSULATION 52kg. nylon comp.,S4,Procurement Required,Active,Retain,267745.4,Operational
560600020015,RELAY RACK 1 WAY,,,Dead Stock,Dispose,0.0,Operational
560600046685,RELAY RACK TO HOLD 168 RELAYS,,,Dead Stock,Dispose,0.0,Operational
560600046685,RELAY RACK TO HOLD 168 RELAYS,,,Dead Stock,Dispose,0.0,Operational
560600046685,RELAY RACK TO HOLD 168 RELAYS,,,Slow Moving,Rationalize,0.0,Operational
560600046685,RELAY RACK TO HOLD 168 RELAYS,,,Dead Stock,Dispose,45760.0,Operational
560600046685,RELAY RACK TO HOLD 168 RELAYS,,,Active,Retain,45760.0,Operational
560600046685,RELAY RACK TO HOLD 168 RELAYS,,,Dead Stock,Dispose,0.0,Operational
560600046685,RELAY RACK TO HOLD 168 RELAYS,,,Slow Moving,Rationalize,0.0,Operational
560600046685,RELAY RACK TO HOLD 168 RELAYS,,,Slow Moving,Rationalize,0.0,Operational
560600046685,RELAY RACK TO HOLD 168 RELAYS,,,Slow Moving,Rationalize,0.0,Operational
560600046685,RELAY RACK TO HOLD 168 RELAYS,,,Active,Retain,68640.0,Operational
560600070018,Panel Knob,,,Active,Retain,129493.12,Operational
560600080279,Fanless Embedded PC for EI,,,Slow Moving,Rationalize,0.0,Operational
56060105,FRP TRACK LEAD JN BOX,,,Dead Stock,Dispose,0.0,Operational
560601308912,Supply & installation of CLASS -A Franklin rod type lightning protection system .1)This wo....,,,Active,Retain,0.0,Operational
560601570011,electrical detectors,,,Dead Stock,Dispose,0.0,Operational
560602392864,PANEL COUNTER ASSEMBLY 24V DC,,,Dead Stock,Dispose,0.0,Operational
560603007435,LED GREEN ASPECT,,,Slow Moving,Rationalize,0.0,Operational
560603310016,ISOLATION TRANSFORMER 110/110V,,,Dead Stock,Dispose,96768.0,Operational
560603406251,SIGNAL LADDER,,,Dead Stock,Dispose,0.0,Operational
560603406263,Signal ladder of Sizes  With/Without Clamp  for CLS,,,Dead Stock,Dispose,0.0,Operational
560603406287,SIGNAL LADDER,,,Dead Stock,Dispose,0.0,Operational
560603720024,IPS Amara Raja Complete Without Batteries,,,Slow Moving,Rationalize,0.0,Operational
560603740047,PVC Wire 16X0.2 Sq.mm,,,Active,Retain,124023.9,Operational
560603750612,APPARATUS CASE (LOCATION BOX) FULL SIZE,,,Active,Retain,773476.0,Operational
560603820857,D Bracket for ground connection,,,Dead Stock,Dispose,0.0,Operational
560604021129,SHUNT SIGNAL BASE WITH POST,,,Dead Stock,Dispose,0.0,Operational
560604185631,EMERGENCY SLIDING BOOM ASSEMBLY WITH ALL ACCESSORIES,,,Active,Retain,7917401.25,Operational
560604290013,Earth leakage detector,,,Active,Retain,325680.0,Operational
560604296180,Earth leakage detector (ANUVIDHUT) 4 Channel,,,Dead Stock,Dispose,0.0,Operational
560604296180,Earth leakage detector (ANUVIDHUT) 4 Channel,,,Slow Moving,Rationalize,0.0,Operational
560604460174,DUMMY WHEEL(PLATE) FOR AXLE COUNTER,,,Slow Moving,Rationalize,0.0,Operational
560605076692,Spanner Ring Set,,,Dead Stock,Dispose,2530.0,Operational
560605111783,SPANNER DOUBLE ENDED,,,Dead Stock,Dispose,324.0,Operational
560605360011,SCREW DRIVER -V/ SIZE,,,Dead Stock,Dispose,100.0,Operational
560605615657,LINE BLOCK COLLER,,,Active,Retain,456.0,Operational
560605631584,RELAY TESTING KIT,,,Active,Retain,111012.0,Operational
560606610280,SURGE PROTECTION DEVICE (SPD) GG TRONICS MAKE,,,Slow Moving,Rationalize,0.0,Operational
560606680013,Complete Earthing and Bonding System ( Maintenance Free Earth )with all accessories as per....,,,Dead Stock,Dispose,0.0,Operational
560607106596,Fan less Industrial grade Embedded PC,,,Slow Moving,Rationalize,0.0,Operational
560607110022,Professional Grade 24/7 Operation VDU 55 Inch Monitor,,,Dead Stock,Dispose,0.0,Operational
560608530020,single end screw joint for adjusting stroke with coupling,,,Slow Moving,Rationalize,2205.0,Operational
560608550029,Track feed charger (R),,,Slow Moving,Rationalize,0.0,Operational
560608710010,PBT TERMINAL 60mm,,,Dead Stock,Dispose,0.0,Operational
560608710010,PBT TERMINAL 60mm,,,Active,Retain,0.0,Operational
560608710010,PBT TERMINAL 60mm,,,Active,Retain,36300.0,Operational
560608710010,PBT TERMINAL 60mm,,,Slow Moving,Rationalize,0.0,Operational
560608710010,PBT TERMINAL 60mm,,,Active,Retain,0.0,Operational
560608710010,PBT TERMINAL 60mm,,,Active,Retain,5100.0,Operational
560608710010,PBT TERMINAL 60mm,,,Active,Retain,96720.0,Operational
560608710010,PBT TERMINAL 60mm,,,Slow Moving,Rationalize,39000.0,Operational
560608710010,PBT TERMINAL 60mm,,,Slow Moving,Rationalize,38520.0,Operational
560608710010,PBT TERMINAL 60mm,,,Active,Retain,0.0,Operational
560608710010,PBT TERMINAL 60mm,,,Active,Retain,42000.0,Operational
560608710010,PBT TERMINAL 60mm,,,Slow Moving,Rationalize,4500.0,Operational
560608710010,PBT TERMINAL 60mm,,,Active,Retain,48480.0,Operational
560608710010,PBT TERMINAL 60mm,,,Active,Retain,22200.0,Operational
560608710010,PBT TERMINAL 60mm,,,Active,Retain,0.0,Operational
560608710010,PBT TERMINAL 60mm,,,Active,Retain,97671.0,Operational
560610430020,TLD BOX - FRP WITH ANGULARS,,,Dead Stock,Dispose,0.0,Operational
560610430020,TLD BOX - FRP WITH ANGULARS,,,Slow Moving,Rationalize,0.0,Operational
560610430020,TLD BOX - FRP WITH ANGULARS,,,Active,Retain,111240.0,Operational
560610510015,TRANSFORMER 230/110/500VA,,,Dead Stock,Dispose,4500.0,Operational
560612340010,Misc Signalling spares,,,Dead Stock,Dispose,0.0,Operational
560612350015,Misc Signalling spares,,,Slow Moving,Rationalize,0.0,Operational
560614200094,"Supply, Installation, Transportation, Execution and Commissioning of microprocessor based ....",,,Slow Moving,Rationalize,1288800.0,Operational
560614200094,"Supply, Installation, Transportation, Execution and Commissioning of microprocessor based ....",,,Active,Retain,0.0,Operational
560614200094,"Supply, Installation, Transportation, Execution and Commissioning of microprocessor based ....",,,Active,Retain,0.0,Operational
560632160025,"Supply, installation and commissioning of 85 monitor of 4K resolution with industrial grad....",,,Active,Retain,2820000.0,Operational
560632160025,"Supply, installation and commissioning of 85 monitor of 4K resolution with industrial grad....",,,Active,Retain,1520000.0,Operational
56080013,"High availability Single Section Digital Axle counter [HASSDAC] of make CEL, Model 720P[HA....",,,Slow Moving,Rationalize,0.0,Operational
56080013,"High availability Single Section Digital Axle counter [HASSDAC] of make CEL, Model  720P[H....",,,Slow Moving,Rationalize,0.0,Operational
56080013,"High availability Single Section Digital Axle counter [HASSDAC] of make CEL, Model  720P[H....",,,Slow Moving,Rationalize,0.0,Operational
56080013,"High availability Single Section Digital Axle counter [HASSDAC] of make CEL, Model  720P[H....",,,Slow Moving,Rationalize,0.0,Operational
56080013,"High availability Single Section Digital Axle counter [HASSDAC] of make CEL, Model  720P[H....",,,Slow Moving,Rationalize,0.0,Operational
560800130734,"Single Section Digital Axle counter (SSDAC) configuration 2DP,1 section (MEDHA)",,,Slow Moving,Rationalize,100000.0,Operational
560800170033,ELECTRIC MOTOR POINT MACHINE COVER   (Released),,,Dead Stock,Dispose,0.0,Operational
56110029,CABLE PVC INSULATED ARMOURED UNSCREENED UNDERGROUND POWER CABLE 3C X 10 SQ.MM,,,Active,Retain,0.0,Operational
56110029,CABLE PVC INSULATED ARMOURED UNSCREENED UNDERGROUND POWER CABLE 3C X 10 SQ.MM,,,Active,Retain,418762.49,Operational
56110029,CABLE PVC INSULATED ARMOURED UNSCREENED UNDERGROUND POWER CABLE 3C X 10 SQ.MM,,,Dead Stock,Dispose,315774.0,Operational
561183522520,MULTI CORE WIRE COIL 16/0.2 SQMM PVC INSULATION COPPER ATC CABLE OF 100 METERSLENGTH EACH ....,,,Slow Moving,Rationalize,0.0,Operational
561183522520,MULTI CORE WIRE COIL 16/0.2 SQMM PVC INSULATION COPPER ATC CABLE OF 100 METERSLENGTH EACH ....,,,Active,Retain,111650.0,Operational
56119033,Cable 19 C x 1.5 sq.mm,S1,Procurement Required,Dead Stock,Procure Immediately,0.0,Operational
56119033,Cable 19 C x 1.5 sq.mm,S1,Procurement Required,Dead Stock,Procure Immediately,0.0,Operational
56119033,Cable 19 C x 1.5 sq.mm,S1,Procurement Required,Dead Stock,Procure Immediately,0.0,Operational
56119033,Cable 19 C x 1.5 sq.mm,S1,Procurement Required,Dead Stock,Procure Immediately,0.0,Operational
56119033,Cable 19 C x 1.5 sq.mm,S1,Procurement Required,Slow Moving,Procure Immediately,0.0,Operational
56119033,Cable 19 C x 1.5 sq.mm,S1,Procurement Required,Active,Procure Immediately,0.0,Operational
56119033,Cable 19 C x 1.5 sq.mm,S1,Procurement Required,Slow Moving,Procure Immediately,238630.0,Operational
56119033,Cable 19 C x 1.5 sq.mm,S1,Procurement Required,Slow Moving,Procure Immediately,0.0,Operational
56119033,Cable 19 C x 1.5 sq.mm,S1,Procurement Required,Active,Procure Immediately,0.0,Operational
56119033,Cable 19 C x 1.5 sq.mm,S1,Procurement Required,Active,Procure Immediately,0.0,Operational
56119537,Cable 2 C x 2.5 sq.mm,S1,Procurement Required,Active,Procure Immediately,997903.46,Operational
56119537,Cable 2 C x 2.5 sq.mm,S1,Procurement Required,Active,Procure Immediately,1011029.45,Operational
56119537,Cable 2 C x 2.5 sq.mm,S1,Procurement Required,Dead Stock,Procure Immediately,0.0,Operational
56119537,Cable 2 C x 2.5 sq.mm,S1,Procurement Required,Dead Stock,Procure Immediately,0.0,Operational
56119537,Cable 2 C x 2.5 sq.mm,S1,Procurement Required,Slow Moving,Procure Immediately,0.0,Operational
56119537,Cable 2 C x 2.5 sq.mm,S1,Procurement Required,Active,Procure Immediately,0.0,Operational
561300652062,"Supply, Installation (indoor and outdoor), Designing,Testing and Commissioning of Multi Se....",,,Slow Moving,Rationalize,0.0,Operational
561300660060,Galvo Assembly,,,Dead Stock,Dispose,0.0,Operational
561300660101,TOL Indicator Assembly,,,Dead Stock,Dispose,200.0,Operational
561300661026,magneto phone,,,Dead Stock,Dispose,0.0,Operational
561300680010,Block instruments and spares.,,,Active,Retain,0.0,Operational
561300760480,Released Block Bell equipment,,,Dead Stock,Dispose,1000.0,Operational
561300940122,Universal Fail Safe Block Instrument (UFSBI)   TLBI    PTJ,,,Slow Moving,Rationalize,0.0,Operational
561301120011,Diodo Block Receiver 1800Hz,,,Dead Stock,Dispose,0.0,Operational
561301120011,Diodo Block Receiver 1800Hz,,,Active,Retain,7000.0,Operational
561301120011,Diodo Block Receiver 1800Hz,,,Slow Moving,Rationalize,0.0,Operational
561301130016,DIODO Block Receiver 2700Hz,,,Slow Moving,Rationalize,0.0,Operational
561301130016,DIODO Block Receiver 2700Hz,,,Slow Moving,Rationalize,0.0,Operational
561301140010,DIODO Block Transmitter 1800Hz,,,Active,Retain,7000.0,Operational
561301140010,DIODO Block Transmitter 1800Hz,,,Slow Moving,Rationalize,0.0,Operational
561301150015,DIODO Block Transmitter 2700Hz,,,Slow Moving,Rationalize,0.0,Operational
561301160010,Bell Unit for SGE Block Instrument,,,Dead Stock,Dispose,0.0,Operational
561303510023,Bell Relay PCB for SGE,,,Active,Retain,0.0,Operational
561500230011,VRLA CELL 2V/200AH,,,Slow Moving,Rationalize,0.0,Operational
561501060058,Secondary Cells 2V-300AH  Un Charged,,,Dead Stock,Dispose,0.0,Operational
561501060058,Secondary Cells 2V-300AH  Un Charged,,,Active,Retain,90000.0,Operational
561501060150,Secondary Cells various capacities (R),,,Slow Moving,Rationalize,0.0,Operational
56160100,Battery Charger 230V/24V 40 AMPS,S2,Procurement Required,Active,Procure Immediately,0.0,Operational
56160112,BATTERY CHARGER 230V/24V/50AMPS,S4,Procurement Required,,Monitor,0.0,Strategic
56163034,Voltage stabilizer 3 KVA-230V.,S3,Sufficient,Slow Moving,Monitor,0.0,Operational
561800850018,JUNCTION TYPE ROUTE INDICATOR - 2 Way,,,Slow Moving,Rationalize,0.0,Operational
561800850018,JUNCTION TYPE ROUTE INDICATOR - 2 Way,,,Active,Retain,0.0,Operational
561800850018,JUNCTION TYPE ROUTE INDICATOR - 2 Way,,,Active,Retain,0.0,Operational
562100260023,Butterfly Contact,,,Dead Stock,Dispose,220.0,Operational
562200030015,Shunt signals unit ( without base and post),,,Active,Retain,0.0,Operational
562200030015,Shunt signals unit ( without base and post),,,Slow Moving,Rationalize,2860.0,Operational
562200030015,Shunt signals unit ( without base and post),,,Active,Retain,0.0,Operational
562200130010,"GROUND TYPE SHUNT SIGNAL UNIT WITH SIGNAL POLE, SURFACE BASE",,,Slow Moving,Rationalize,0.0,Operational
56220509,ELECTRONIC TIME DELAY DEVICE,,,Active,Retain,91445.79,Operational
563000010445,Ground connection for 220mm stroke point machine,,,Active,Retain,375140.0,Operational
563000011619,Ground Connection for Point Machine  220 mm,,,Active,Retain,91091.88,Operational
563000014025,Point machine ground connection insulation complete set including for D Bracket & P Bracke....,,,Active,Retain,156486.53,Operational
563000490017,110 V DC MOTORS WITH GEAR BOX IP having IP 67 protection  TYPE 400 V AC IMMUNITY FOR ELECT....,,,Active,Retain,0.0,Operational
56300086,CRANK HANDLE ASSEMBLY TO DRG.NO.RDSO/S.10973 A-E ALT.2 FOR IRS POINT MACHINE.THE CRANK HAN....,,,Active,Retain,92541.0,Operational
56300128,LOCK ROD LUG & DETECTOR ROD LUG IN SET FOR GROUND CONNECTION. ONE SET COMPRISING OF (a) LO....,,,Dead Stock,Dispose,1088.0,Operational
563003040072,Point machine 220mm-IP67- 400V ACI,,,Active,Retain,1413538.0,Operational
56300359,Insulating Components for Ground Connections of 143mm stroke Point Machine in set. One set....,,,Active,Retain,49920.0,Operational
56301571,ROTARY TYPE  POINT MACHINE110V,,,Slow Moving,Rationalize,0.0,Operational
56301571,ROTARY TYPE  POINT MACHINE110V,,,Active,Retain,197703.54,Operational
563015710351,RELEASED POINT MACHINE ALL TYPE,,,Dead Stock,Dispose,0.0,Operational
56301704,Ground Connection for IRS Point Machine,S4,Procurement Required,Slow Moving,Rationalize,1435801.9,Operational
56301704,Ground Connection for IRS Point Machine,S4,Procurement Required,Dead Stock,Dispose,0.0,Operational
563045831089,ELECTRICAL IRS Point machine 220 mm STROKE,,,Active,Retain,0.0,Operational
563045831120,Ground connection for Electric point machine TWS 220 mm,,,Active,Retain,251450.0,Operational
563045831120,Ground connection for Electric point machine TWS 220 mm,,,Active,Retain,0.0,Operational
563045840017,"Gauge Tie Plate Insulation Complete Set ( Plate-T--10371= 1 no, Bush-T-10368=03 Nos and Wa....",,,Active,Retain,33050.85,Operational
563046900034,Electric Point Machine 143 mm stroke(AC immunity 400V AC) complete with lock detector and ....,,,Active,Retain,0.0,Operational
563046991581,Point CT Box Iron,,,Active,Retain,140220.0,Operational
563047190014,Tool Kit For IRS Point Machine 143MM (or) 220MM,,,Active,Retain,5000.0,Operational
563047460017,GALVANIZED GROUND CONNECTION  FOR POINT MACHINE,,,Active,Retain,266346.0,Operational
563047600010,GALVANISED GROUND CONNECTION FOR IRS POINT MACHINE.,,,Active,Retain,0.0,Operational
563047600010,GALVANISED GROUND CONNECTION FOR IRS POINT MACHINE.,,,Active,Retain,707486.12,Operational
563048270017,110VDC Motors with gear box IP 67 type (Complete motor should be water proofed) 400 V AC I....,,,Active,Retain,2138451.0,Operational
564200060017,signal Hood,,,Dead Stock,Dispose,0.0,Operational
564200060017,signal Hood,,,Dead Stock,Dispose,0.0,Operational
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,,,Dead Stock,Dispose,0.0,Operational
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,,,Active,Retain,3203.0,Operational
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,,,Slow Moving,Rationalize,3203.0,Operational
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,,,Active,Retain,3203.0,Operational
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,,,Active,Retain,22421.0,Operational
564200100143,Ladder with Platform and shoes for CLC pole 4.6mtr,,,Active,Retain,0.0,Operational
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,,,Dead Stock,Dispose,0.0,Operational
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,,,Slow Moving,Rationalize,0.0,Operational
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,,,Slow Moving,Rationalize,0.0,Operational
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,,,Slow Moving,Rationalize,0.0,Operational
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,,,Active,Retain,9267.0,Operational
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,,,Active,Retain,3089.0,Operational
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,,,Active,Retain,6178.0,Operational
564200100155,Ladder with Platform and shoes for CLC pole 3.6mtr,,,Active,Retain,6178.0,Operational
564200170029,CLS UNIT FRAMES FOR SIGNAL ASPECT  UNIT,,,Dead Stock,Dispose,0.0,Operational
56450187,"RELAY QNN1 Non-AC Immune, plug in type, Style , Twin neutral line, 24 V DC, 4F/4B contacts....",,,Slow Moving,Rationalize,94400.0,Operational
56450217,Relay AC Immune Plug in type style-QSPA1,S3,Procurement Required,Active,Retain,4460672.4,Operational
56450217,Relay AC Immune Plug in type style-QSPA1,S3,Procurement Required,Slow Moving,Monitor,116910.0,Operational
56450217,Relay AC Immune Plug in type style-QSPA1,S3,Procurement Required,Slow Moving,Monitor,46764.0,Operational
56450217,Relay AC Immune Plug in type style-QSPA1,S3,Procurement Required,Slow Moving,Monitor,38970.0,Operational
56450217,Relay AC Immune Plug in type style-QSPA1,S3,Procurement Required,Active,Retain,27279.0,Operational
56450229,Relay AC Immune Plug in type style-QTA2,S3,Procurement Required,Active,Retain,4287720.03,Operational
56450229,Relay AC Immune Plug in type style-QTA2,S3,Procurement Required,Active,Retain,0.0,Operational
56450229,Relay AC Immune Plug in type style-QTA2,S3,Procurement Required,Active,Retain,0.0,Operational
56450229,Relay AC Immune Plug in type style-QTA2,S3,Procurement Required,Active,Retain,0.0,Operational
56450229,Relay AC Immune Plug in type style-QTA2,S3,Procurement Required,Active,Retain,0.0,Operational
56450308,"RELAY PLUG IN TYPE STYLE AC LED"" ALL ASPECT, AC LAMP PROVING RELAY UNIT WITH IN-BUILT CURR....",,,Active,Retain,0.0,Operational
56450308,"Relay AC lamp proving  Plug-in type, Style OFF aspect,  relay unit with in-built current t....",,,Slow Moving,Rationalize,3591.0,Operational
56450308,"Relay AC lamp proving  Plug-in type, Style OFF aspect,  relay unit with in-built current t....",,,Active,Retain,0.0,Operational
56450450,"RELAY QN1, 50V VOLT, 8F/8B CONTACT, BRS-930A, NON ACI DC NEUTRAL LINE RELAY INTERLOCKED CO....",,,Active,Retain,0.0,Operational
56451027,Relay AC  Immune Plug in  type style-QBCA1,S3,Procurement Required,Active,Retain,993983.37,Operational
56451027,Relay AC  Immune Plug in  type style-QBCA1,S3,Procurement Required,Active,Retain,0.0,Operational
56452032,RELAY QN1 12F/4B PLUG IN TYPE,,,Slow Moving,Rationalize,0.0,Operational
56462050,AC Shunt Signal LED with in built current regulator,S1,Procurement Required,Active,Procure Immediately,0.0,Operational
56462050,AC Shunt Signal LED with in built current regulator,S1,Procurement Required,Active,Procure Immediately,1140782.02,Operational
56462050,AC Shunt Signal LED with in built current regulator,S1,Procurement Required,Slow Moving,Procure Immediately,0.0,Operational
56462050,AC Shunt Signal LED with in built current regulator,S1,Procurement Required,Slow Moving,Procure Immediately,0.0,Operational
56462050,AC Shunt Signal LED with in built current regulator,S1,Procurement Required,Active,Procure Immediately,0.0,Operational
56468027,Route LED Signal lightning unit 100 V AC,S1,Procurement Required,Active,Procure Immediately,429586.31,Operational
56468027,Route LED Signal lightning unit 100 V AC,S1,Procurement Required,Active,Procure Immediately,0.0,Operational
56468027,Route LED Signal lightning unit 100 V AC,S1,Procurement Required,Active,Procure Immediately,0.0,Operational
56468039,LED Red aspect with accessories,S1,Procurement Required,Active,Procure Immediately,16095.14,Operational
56468039,LED Red aspect with accessories,S1,Procurement Required,Active,Procure Immediately,7470306.09,Operational
56468039,LED Red aspect with accessories,S1,Procurement Required,Slow Moving,Procure Immediately,199523.25,Operational
56468039,LED Red aspect with accessories,S1,Procurement Required,Dead Stock,Procure Immediately,0.0,Operational
56468039,LED Red aspect with accessories,S1,Procurement Required,Slow Moving,Procure Immediately,221000.0,Operational
56468039,LED Red aspect with accessories,S1,Procurement Required,Slow Moving,Procure Immediately,0.0,Operational
56468039,LED Red aspect with accessories,S1,Procurement Required,Active,Procure Immediately,1867655.54,Operational
56468039,LED Red aspect with accessories,S1,Procurement Required,Active,Procure Immediately,0.0,Operational
56468040,LED Green Aspect with accessories,S1,Procurement Required,Dead Stock,Procure Immediately,0.0,Operational
56468040,LED Green Aspect with accessories,S1,Procurement Required,Active,Procure Immediately,8118961.99,Operational
56468040,LED Green Aspect with accessories,S1,Procurement Required,Active,Procure Immediately,33793.08,Operational
56468040,LED Green Aspect with accessories,S1,Procurement Required,Dead Stock,Procure Immediately,0.0,Operational
56468040,LED Green Aspect with accessories,S1,Procurement Required,Slow Moving,Procure Immediately,57000.0,Operational
56468040,LED Green Aspect with accessories,S1,Procurement Required,Slow Moving,Procure Immediately,0.0,Operational
56468040,LED Green Aspect with accessories,S1,Procurement Required,Active,Procure Immediately,568129.58,Operational
56468040,LED Green Aspect with accessories,S1,Procurement Required,Active,Procure Immediately,0.0,Operational
56468052,LED Yellow aspect with accessories,S1,Procurement Required,Dead Stock,Procure Immediately,26258.73,Operational
56468052,LED Yellow aspect with accessories,S1,Procurement Required,Active,Procure Immediately,5425298.93,Operational
56468052,LED Yellow aspect with accessories,S1,Procurement Required,Active,Procure Immediately,106332.75,Operational
56468052,LED Yellow aspect with accessories,S1,Procurement Required,Dead Stock,Procure Immediately,0.0,Operational
56468052,LED Yellow aspect with accessories,S1,Procurement Required,Slow Moving,Procure Immediately,161500.0,Operational
56468052,LED Yellow aspect with accessories,S1,Procurement Required,Slow Moving,Procure Immediately,0.0,Operational
56468052,LED Yellow aspect with accessories,S1,Procurement Required,Active,Procure Immediately,1044469.39,Operational
56468052,LED Yellow aspect with accessories,S1,Procurement Required,Active,Procure Immediately,0.0,Operational
56468064,Calling on LED Signal lightning unit 100 V AC,S1,Procurement Required,Active,Procure Immediately,0.0,Operational
56468064,Calling on LED Signal lightning unit 100 V AC,S1,Procurement Required,Active,Procure Immediately,2356722.08,Operational
56468064,Calling on LED Signal lightning unit 100 V AC,S1,Procurement Required,Active,Procure Immediately,914526.1,Operational
56468064,Calling on LED Signal lightning unit 100 V AC,S1,Procurement Required,Active,Procure Immediately,0.0,Operational
564680650983,led road signal red,,,Active,Retain,884607.72,Operational
564680650983,led road signal red,,,Dead Stock,Dispose,0.0,Operational
564680650983,led road signal red,,,Active,Retain,0.0,Operational
564680660990,LED Road Signal yellow,,,Active,Retain,499036.2,Operational
564680660990,LED Road Signal yellow,,,Dead Stock,Dispose,0.0,Operational
564680660990,LED Road Signal yellow,,,Active,Retain,0.0,Operational
564680680010,CLS unit 3 Aspect,,,Slow Moving,Rationalize,0.0,Operational
564680700883,LED Calling On Signal,,,Slow Moving,Rationalize,0.0,Operational
564681270940,G MARKER BOARD,,,Slow Moving,Rationalize,15000.0,Operational
